Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net interest income,,,,,,,,,,,,,,,,,,,,,,,,,,,1177154.0,1795246.0,2495801.0,590377.0,1256503.0,1933983.0,2670280.0,697250.0,1555402.0,2443438.0,3408443.0,826182.0,1804676.0,2769593.0,3763408.0,775458.0,1869507.0,2910584.0,4227028.0,1312805.0,2493438.0,1259998.024,1288911.745,1322932.103,1261376.956,1268910.52,921897.879,943608.445,824740.955,956256.767,1083141.373,1117048.232,811602.77,1452084.502,1769433.252,1814409.575,1848994.345,2879185.571,,,,
net fee and commission income,,,,,,,,,,,,,,,,,,,,,,,,,,,297504.0,456148.0,657823.0,172899.0,363718.0,548599.0,710744.0,145779.0,298199.0,472361.0,594296.0,162236.0,340884.0,484567.0,713468.0,148240.0,309739.0,474033.0,693151.0,186871.0,359343.0,142265.895,252290.914,176465.435,200516.575,145339.742,164440.439,156240.728,137037.122,204282.591,211958.863,202202.778,213187.249,211840.567,287748.468,223019.117,205758.814,210925.758,,,,
total operating income,,,,,,,,,,,,,,,,,,,,,,,,,,,1784424.0,2678746.0,3745176.0,896089.0,1901794.0,2942825.0,4056196.0,1028419.0,2238233.0,3508424.0,4722705.0,1168716.0,2516309.0,3778046.0,5216016.0,1111052.0,2610219.0,3960576.0,5753569.0,1759217.0,3309410.0,1598081.43,1782030.164,1713623.876,1667417.46,1600956.93,1391601.54,1279218.463,1113463.964,1369306.738,3426847.017,1521215.666,1206030.959,1829281.675,2237559.59,2180228.592,2170458.04,3204444.127,,,,
staff expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,317792.0,480054.0,713823.0,183209.0,360822.0,609677.0,910246.0,208757.0,411762.0,644656.0,908344.0,240855.0,475988.0,750954.0,1058219.0,257985.0,510222.0,829689.0,1057831.0,377412.0,753644.0,416753.107,415293.787,414728.925,454609.917,416425.339,358472.37,375681.39,370249.542,425097.873,693585.411,413475.15,342469.176,381953.378,493359.455,419112.561,429150.813,679770.035,,,,
operating profit,,,,,,,,,,,,,,,,,,,,,,,,,,,853538.0,1226464.0,1786913.0,415013.0,916988.0,1385819.0,665491.0,506476.0,1261775.0,2055544.0,2990680.0,684369.0,1609071.0,2397244.0,2491178.0,445324.0,1404656.0,2126360.0,2656851.0,926230.0,1950402.0,915073.379,1161787.761,990587.027,1127126.337,969418.653,262152.538,519558.651,476852.422,895621.041,2209787.905,652649.08,417563.711,935954.048,1542353.341,796312.053,603730.911,1131292.141,,,,
non operating income expense,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,14653.0,15033.0,,1786.0,18201.0,23209.0,208.0,9580.0,21460.0,22276.0,119.0,928.0,5895.0,26807.0,223.0,45293.0,47179.0,69981.0,1950.0,1950.0,3883.421,24964.005,1458.507,229985.731,-149502.928,64554.849,2404.484,-44761.479,4952.821,322970.88,-814.305,840.516,-8771.777,451968.17,-28686.922,3291.99,700.0,,,,
profit for the period,,,,,,,,,,,,,,,,,,,,,,,,,,,544488.0,792852.0,1102806.0,268630.0,589500.0,901516.0,1095595.0,322785.0,802218.0,1319323.0,1915628.0,438461.0,1027879.0,1535151.0,2176487.0,410113.0,1105877.0,1611802.0,2474590.0,649659.0,1367043.0,647032.601,832930.102,694431.874,1048408.705,574767.513,225292.838,100478.165,292882.302,635242.876,1821459.649,456206.076,292838.753,648269.225,1090411.038,537171.06,424927.543,777394.878,,,,
capital fund to rwa,,,,,,,,,,,,,,,,,,,,,,,,,,,12.21,11.21,11.58,11.03,11.06,11.02,11.45,11.09,11.26,10.95,10.91,11.27,11.25,11.74,12.23,11.98,12.38,12.44,13.03,12.24,11.36,11.82,12.73,14.08,14.73,13.42,14.67,15.12,13.84,13.19,13.85,12.69,11.61,12.4,11.63,12.67,12.12,12.93,,,,
non performing loan to total loan,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,2.84,2.58,2.18,2.12,2.02,3.22,3.35,3.16,2.98,1.23,1.17,0.94,0.9,0.87,1.24,1.32,1.19,0.91,1.46,1.25,1.31,1.12,1.16,1.28,1.11,1.01,1.23,2.13,0.81,0.48,0.58,0.72,0.99,0.77,2.31,3.77,4.56,,,,
total loan loss provision to npl,,,,,,,,,,,,,,,,,,,,,,,,,,,88.83,112.76,117.93,107.99,110.8,115.64,109.41,102.4,106.64,107.56,159.02,167.32,196.79,197.36,186.55,144.84,133.74,158.38,184.52,143.72,170.45,166.67,187.54,179.37,147.6,155.79,218.11,193.22,102.34,222.12,394.94,317.45,251.16,196.56,242.75,114.32,86.09,91.45,,,,
cost of fund,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,4.42,4.26,3.53,3.42,3.38,3.36,2.79,2.45,2.26,2.27,2.62,2.71,3.25,3.99,6.59,6.38,6.35,6.42,6.14,6.73,6.68,6.55,6.42,6.34,6.48,6.18,5.09,4.64,4.6,4.61,5.49,6.98,7.77,8.0,8.56,8.82,8.92,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87,7.78,8.63,7.33,7.05,7.32,7.78,5.98,5.2,5.48,5.68,5.45,6.0,7.93,9.57,9.45,9.35,9.42,9.66,9.22,9.11,9.1,9.05,8.93,8.92,8.87,8.38,7.16,6.83,6.75,6.75,7.01,8.75,9.5,9.88,10.43,10.86,11.06,,,,
net interest spread,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,4.58,4.93,4.32,4.32,4.28,4.35,4.48,4.51,4.54,4.59,4.4,4.45,4.57,4.44,4.13,4.06,4.0,4.09,,,4.5,4.47,5.36,5.32,5.04,3.77,4.78,3.76,3.35,3.32,2.64,2.27,3.37,4.0,3.89,4.16,4.72,,,,
market share price,,,,,,,,,,,,,,,,,,,,,,,,,,,890.0,829.0,951.0,870.0,826.0,835.0,813.0,1250.0,940.0,1310.0,1500.0,1622.0,902.0,1018.0,886.0,893.0,660.0,610.0,551.0,552.0,456.0,,,,,,,,,,,,,,,,,,,,,
return on equity,,,,,,,,,,,,,,,,,,,,,,,,,,,18.68,18.57,18.85,17.02,18.48,18.4,16.53,17.84,21.8,23.09,24.2,18.81,21.34,20.52,21.24,13.69,18.05,17.18,19.1,,,,,,,,,,,,,,,,,,,,,,,
return on total assets,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,1.55,1.6,1.38,1.54,1.56,1.37,1.48,1.8,1.97,2.06,1.68,1.98,1.96,2.09,1.48,2.0,1.93,2.19,,,,,,,,,,,,,,,,,,,,,,,
credit to deposit ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,69.51,70.56,70.67,75.99,76.3,79.12,73.51,73.46,71.52,78.81,77.27,78.16,79.22,79.9,79.07,77.74,79.3,78.74,77.02,78.77,78.45,79.01,75.59,74.98,73.94,76.08,66.85,64.97,71.17,78.99,76.77,93.54,92.74,91.81,88.8,90.4,87.12,90.5,,,,
debt ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,0.26,,1.73,,,,,,,0.99,,1.26,,0.04,0.28,1.26,,0.03,,,,,,,,,,,,,,,,,,,0.62,,,,
interest income to assets ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,4.78,6.33,1.34,2.85,4.26,5.45,1.29,2.55,3.84,4.92,1.25,2.68,4.35,6.39,1.89,4.05,6.04,8.16,2.27,4.31,2.25,2.31,2.18,2.13,2.08,1.83,1.71,1.43,1.46,1.52,1.55,1.69,2.15,2.53,2.66,2.62,2.40,,,,
interest income margin,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,2.43,3.33,0.73,1.61,2.43,3.14,0.78,1.67,2.61,3.37,0.77,1.69,2.57,3.47,0.69,1.68,2.56,3.58,1.06,1.93,0.95,0.97,0.92,0.89,0.86,0.59,0.58,0.50,0.55,0.60,0.59,0.39,0.66,0.81,0.85,0.86,0.85,,,,
return on investment,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,1.08,1.47,0.33,0.75,1.13,1.29,0.36,0.86,1.41,1.89,0.41,0.96,1.42,2.01,0.36,0.99,1.42,2.10,0.53,1.06,0.49,0.62,0.48,0.74,0.39,0.14,0.06,0.18,0.37,1.01,0.24,0.14,0.30,0.50,0.25,0.20,0.23,,,,
commission to operating income,,,,,,,,,,,,,,,,,,,,,,,,,,,16.67,17.03,17.56,19.29,19.12,18.64,17.52,14.18,13.32,13.46,12.58,13.88,13.55,12.83,13.68,13.34,11.87,11.97,12.05,10.62,10.86,8.90,14.16,10.30,12.03,9.08,11.82,12.21,12.31,14.92,6.19,13.29,17.68,11.58,12.86,10.23,9.48,6.58,,,,
staff expense to income ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,17.81,17.92,19.06,20.45,18.97,20.72,22.44,20.30,18.40,18.37,19.23,20.61,18.92,19.88,20.29,23.22,19.55,20.95,18.39,21.45,22.77,26.08,23.30,24.20,27.26,26.01,25.76,29.37,33.25,31.04,20.24,27.18,28.40,20.88,22.05,19.22,19.77,21.21,,,,
net profit margin,,,,,,,,,,,,,,,,,,,,,,,,,,,30.51,29.60,29.45,29.98,31.00,30.63,27.01,31.39,35.84,37.60,40.56,37.52,40.85,40.63,41.73,36.91,42.37,40.70,43.01,36.93,41.31,40.49,46.74,40.52,62.88,35.90,16.19,7.85,26.30,46.39,53.15,29.99,24.28,35.44,48.73,24.64,19.58,24.26,,,,
income tax portion of operating profit,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,34.45,,,,12.68,1.28,,,29.72,1.81,,,22.66,1.26,,,,,19.53,14.33,24.06,9.00,47.04,42.62,100.00,32.56,17.23,5.59,23.01,37.30,16.11,8.14,7.66,10.24,3.61,,,,
loan to deposit ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,73.55,72.66,71.82,73.35,78.99,81.25,75.39,74.16,72.71,80.72,79.13,77.43,82.95,84.06,83.61,84.03,89.01,88.72,87.07,91.98,93.15,90.12,89.22,88.81,90.92,95.43,85.25,81.09,88.30,96.16,93.76,102.18,95.82,95.85,92.64,94.14,91.71,95.99,,,,
