Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
total operating income,,,,,,,,,,407026.0,897174.0,1398679.0,1921376.0,563307.0,984348.0,1556226.0,2192940.0,565525.0,1163863.0,1802602.0,2609735.0,717186.0,1478512.0,2337353.0,3372853.0,778144.0,1572705.0,2469629.0,3550200.0,882646.0,1725544.0,2645256.0,3659335.0,823644.0,1780782.0,2788844.0,4137295.0,1125294.0,2237976.0,3374597.0,4744352.0,1274666.0,2610739.0,4195462.0,5717142.0,1602716.0,3330021.0,1745331.0,1890111.0,1742195.0,1843689.0,1850330.0,1264120.0,1268007.0,1152484.0,1329775.0,1615276.0,1663245.0,1247582.0,1758340.0,2381352.0,2195437.0,2063520.0,2241021.0,,,,
staff expenses,,,,,,,,,,58661.0,107722.0,159602.0,776364.0,59193.0,107027.0,169756.0,293131.0,88282.0,160895.0,237097.0,352050.0,93687.0,167459.0,297134.0,461809.0,128513.0,229818.0,355257.0,511864.0,134553.0,242809.0,356035.0,687510.0,181621.0,319548.0,465180.0,699662.0,186157.0,334980.0,484546.0,881422.0,242441.0,429945.0,1045758.0,1037617.0,411197.0,803858.0,389650.0,413168.0,458843.0,428843.0,428668.0,315517.0,388056.0,381133.0,378776.0,447297.0,469210.0,398327.0,463058.0,649642.0,595193.0,516651.0,527489.0,,,,
operating profit,,,,,,,,,,274426.0,591241.0,961483.0,1272090.0,324834.0,673704.0,1093945.0,1516697.0,383155.0,763250.0,1231809.0,1539205.0,513515.0,1006835.0,1621650.0,2302749.0,550255.0,1063032.0,1687373.0,2420315.0,611918.0,1182301.0,1844443.0,2252641.0,539005.0,1173971.0,1880548.0,2665971.0,769478.0,1486793.0,2355056.0,3059568.0,830957.0,1775805.0,2665235.0,3862894.0,904823.0,2043056.0,1123204.0,1189708.0,986999.0,1169980.0,1204110.0,215744.0,478263.0,895696.0,779464.0,463445.0,827340.0,371640.0,967811.0,1472864.0,1231866.0,1036611.0,1254409.0,,,,
non operating income expense,,,,,,,,,,1543.0,8748.0,9749.0,83553.0,15456.0,1248.0,3095.0,1433.0,1257.0,2080.0,3984.0,25156.0,1359.0,2751.0,3733.0,8337.0,1464.0,4155.0,5403.0,9934.0,2727.0,4191.0,6224.0,12484.0,1581.0,1581.0,53003.0,12026.0,2021.0,4662.0,7452.0,10936.0,1761.0,4399.0,,481.0,5.0,320.0,-174.0,-3890.0,-44.0,-36.0,-71.0,-462.0,-28.0,-218.0,-117.0,-160.0,-379.0,-143.0,-91.0,1815.0,-99.0,197.0,-36.0,,,,
profit for the period,,,,,,,,,,175617.0,383720.0,631869.0,831766.0,207348.0,429820.0,698422.0,931304.0,244626.0,487028.0,786414.0,1090564.0,327647.0,642464.0,1034335.0,1471117.0,351094.0,679119.0,1080948.0,1549699.0,391137.0,771226.0,1193883.0,1574352.0,363703.0,753775.0,1209052.0,1730242.0,513421.0,971575.0,1525882.0,1981698.0,531474.0,1140081.0,1892315.0,2544536.0,633373.0,1429915.0,786121.0,830072.0,690868.0,818961.0,842828.0,163643.0,334764.0,627140.0,545542.0,320831.0,578873.0,260048.0,677404.0,1029735.0,862237.0,725766.0,878061.0,,,,
capital fund to rwa,,,,,,,,,,10.37,10.5,11.5,10.77,10.96,10.96,11.95,12.07,10.37,10.3,10.98,11.08,11.13,11.09,11.59,13.21,11.79,11.71,11.92,12.89,11.08,11.54,12.04,13.32,14.78,14.49,13.95,12.79,13.22,13.25,13.88,14.85,15.46,15.68,15.7,14.56,13.28,12.57,13.38,13.75,13.79,12.33,12.62,13.32,13.03,13.39,12.82,12.51,12.51,12.12,12.25,11.95,13.39,12.41,12.22,,,,
non performing loan to total loan,,,,,,,,,,0.42,0.39,0.38,0.16,0.4,0.33,0.32,0.34,0.37,0.37,0.49,0.84,0.71,0.7,0.7,0.62,0.6,0.6,0.62,0.62,0.63,0.65,0.63,0.66,0.67,0.67,0.63,0.38,0.36,0.7,0.67,0.51,0.26,0.25,0.23,0.2,0.21,0.19,0.18,0.16,0.17,0.16,0.2,0.22,0.22,0.19,0.12,0.12,0.13,0.26,0.26,0.24,0.33,0.55,0.7,,,,
total loan loss provision to npl,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,493.84,533.99,675.0,592.23,624.03,638.81,714.0,662.96,707.89,581.8,682.0,737.76,727.05,1039.14,1311.0,1227.15,619.2,618.1,676.0,486.97,305.77,250.3,,,,
cost of fund,,,,,,,,,,,4.07,3.62,4.75,4.1,6.67,6.71,6.91,7.36,7.1,6.96,6.66,4.94,4.7,4.59,4.53,4.46,3.89,3.59,3.56,3.08,3.16,3.3,3.26,2.72,2.37,2.03,2.24,2.32,2.79,4.18,4.82,4.85,5.01,5.39,5.61,6.08,6.23,6.07,6.21,6.38,6.44,6.39,6.11,5.37,4.7,4.55,4.48,4.97,5.98,6.82,7.31,7.75,8.15,8.02,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,7.04,7.03,7.16,7.06,6.77,6.39,6.4,6.07,6.01,6.09,6.14,5.59,5.17,4.72,4.86,5.02,5.48,7.03,7.68,7.91,7.84,8.18,8.45,8.8,8.22,8.01,8.12,8.52,8.46,8.34,8.05,7.07,6.34,6.1,5.99,7.0,7.62,8.36,8.82,9.3,9.97,9.94,,,,
net interest spread,,,,,,,,,,,4.21,3.1,4.78,4.23,4.14,4.37,4.6,4.9,4.86,4.98,5.32,5.53,5.17,5.62,5.68,4.88,6.93,6.54,5.69,5.67,4.57,4.84,4.76,4.9,4.95,4.98,4.89,4.82,4.89,4.74,4.48,4.83,4.96,4.75,4.72,4.23,4.38,4.69,4.29,5.25,5.33,5.13,3.59,3.94,3.7,3.36,3.24,2.61,2.7,3.55,4.06,4.17,4.38,4.2,,,,
market share price,,,,,,,,,,2390.0,1640.0,1449.0,1630.0,1075.0,1100.0,1121.0,1094.0,945.0,728.0,751.0,1033.0,1144.0,1380.0,1593.0,1591.0,1590.0,2210.0,2205.0,2631.0,1911.0,1982.0,2133.0,2120.0,3079.0,2291.0,2802.0,3385.0,3666.0,1925.0,2080.0,1353.0,1243.0,907.0,797.0,663.0,639.0,534.0,600.0,666.0,547.0,596.0,612.0,675.0,711.0,803.0,814.0,738.0,714.0,604.0,519.0,439.0,504.0,507.0,508.0,,,,
return on equity,,,,,,,,,,,33.61,35.09,33.52,32.41,33.07,35.83,35.83,33.13,32.98,35.5,36.92,32.62,31.98,34.33,36.62,29.83,28.85,30.61,32.98,29.31,28.9,29.83,29.5,21.07,22.27,23.81,25.56,24.18,23.15,24.12,23.5,17.51,18.88,19.91,21.6,,,21.3,18.13,16.46,17.22,17.07,13.45,7.08,9.88,9.59,9.3,11.09,8.06,9.5,11.76,14.73,13.41,13.61,,,,
return on total assets,,,,,,,,,,1.8,1.96,2.16,12.09,2.09,2.04,2.19,2.1,2.04,2.01,2.12,2.11,2.31,2.26,2.36,2.39,2.1,2.01,2.08,2.25,2.12,1.97,2.02,1.84,1.55,1.56,1.64,1.64,1.84,1.72,1.79,1.72,1.78,1.82,1.95,1.95,,,2.02,1.94,1.8,1.73,1.81,1.41,0.77,1.0,1.04,0.92,1.2,0.83,0.99,1.17,1.66,1.39,1.47,,,,
credit to deposit ratio,,,,,,,,,,,79.13,79.36,71.34,12.11,79.7,76.34,71.85,70.62,76.02,73.18,69.84,70.88,79.65,77.91,71.84,74.0,78.38,78.84,75.06,79.45,78.92,79.17,69.47,67.18,72.15,76.43,76.24,76.97,76.6,70.89,76.94,76.91,75.84,75.65,75.98,77.32,76.23,76.69,75.03,74.89,75.04,75.05,68.57,70.27,70.05,70.05,72.52,86.39,89.83,91.78,86.04,86.49,86.99,86.82,,,,
debt ratio,,,,,,,,,,0.76,,0.82,0.96,0.96,,,1.03,,,0.16,,,,,0.60,,,,,,,,,,,,,,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.51,0.47,,,,,,,,,,,,,,1.14,0.04,0.02,0.03,,,,
interest income to assets ratio,,,,,,,,,,1.65,3.50,5.57,7.39,2.33,1.89,2.94,3.83,0.92,4.76,2.78,3.69,1.00,2.07,3.16,4.14,0.98,1.90,2.80,4.09,1.59,1.62,2.41,2.88,1.33,2.56,3.62,4.40,1.28,2.51,4.01,5.74,1.79,3.32,5.56,0.03,2.11,3.86,2.05,2.07,2.23,1.91,0.77,1.76,1.72,1.39,1.35,1.38,1.51,1.61,1.97,2.28,2.47,2.20,2.41,,,,
interest income margin,,,,,,,,,,0.78,1.75,2.81,3.64,1.15,1.89,2.94,3.83,0.92,1.83,2.78,3.69,1.00,2.07,3.16,4.14,0.98,1.90,2.80,4.09,0.94,1.62,2.41,2.88,0.75,1.53,2.21,2.81,0.83,1.57,2.35,3.18,0.84,1.55,2.76,3.37,0.90,1.66,0.90,0.91,0.89,0.78,0.77,0.52,0.55,0.44,0.46,0.54,0.55,0.49,0.66,0.86,0.87,0.72,0.81,,,,
return on investment,,,,,,,,,,0.45,0.98,1.62,1.98,0.49,1.02,1.62,1.99,0.50,0.97,1.51,1.93,0.57,1.13,1.72,2.21,0.52,0.99,1.50,2.17,0.52,0.91,1.38,1.57,0.41,0.80,1.24,1.51,0.47,0.86,1.34,1.69,0.43,0.84,1.44,1.74,0.44,0.89,0.49,0.49,0.43,0.44,0.45,0.09,0.18,0.32,0.27,0.15,0.29,0.12,0.32,0.46,0.40,0.29,0.37,,,,
commission to operating income,,,,,,,,,,13.70,12.71,12.07,10.83,10.44,12.20,11.74,9.28,8.11,9.29,9.34,8.95,10.36,9.73,8.74,7.91,8.69,8.54,8.05,7.18,10.13,9.71,8.54,8.30,7.51,6.70,7.10,6.91,6.98,7.49,7.39,7.30,7.03,6.59,9.96,4.29,15.42,14.25,10.53,13.84,12.87,13.91,17.25,17.08,14.72,14.83,16.39,11.93,12.44,20.82,13.17,14.01,11.93,10.62,11.94,,,,
staff expense to income ratio,,,,,,,,,,14.41,12.01,11.41,40.41,10.51,10.87,10.91,13.37,15.61,13.82,13.15,13.49,13.06,11.33,12.71,13.69,16.52,14.61,14.39,14.42,15.24,14.07,13.46,18.79,22.05,17.94,16.68,16.91,16.54,14.97,14.36,18.58,19.02,16.47,24.93,18.15,25.66,24.14,22.33,21.86,26.34,23.26,23.17,24.96,30.60,33.07,28.48,27.69,28.21,31.93,26.33,27.28,27.11,25.04,23.54,,,,
net profit margin,,,,,,,,,,43.15,42.77,45.18,43.29,36.81,43.67,44.88,42.47,43.26,41.85,43.63,41.79,45.69,43.45,44.25,43.62,45.12,43.18,43.77,43.65,44.31,44.69,45.13,43.02,44.16,42.33,43.35,41.82,45.63,43.41,45.22,41.77,41.70,43.67,45.10,44.51,39.52,42.94,45.04,43.92,39.66,44.42,45.55,12.95,26.40,54.42,41.03,19.86,34.80,20.84,38.53,43.24,39.27,35.17,39.18,,,,
income tax portion of operating profit,,,,,,,,,,42.81,8.95,3.17,0.14,5.37,5.27,2.54,2.89,42.34,5.72,11.06,0.85,42.60,9.98,6.95,1.63,49.63,2.79,0.83,,37.97,4.05,4.84,,39.89,7.22,3.25,2.27,38.45,0.66,0.90,0.70,40.32,6.19,,,,,9.83,9.31,45.39,20.07,62.34,86.15,38.05,20.31,23.35,131.95,70.91,157.84,60.59,8.92,14.16,,,,,,
loan to deposit ratio,,,,,,,,,,77.36,82.42,83.60,76.24,76.48,84.40,81.66,76.98,74.37,80.48,76.86,73.22,75.54,85.72,81.60,76.57,76.87,80.05,80.69,78.01,80.94,78.12,79.51,66.63,67.52,72.38,70.78,73.52,77.99,13.94,79.25,82.32,82.38,82.03,81.17,2039.69,85.86,85.30,87.49,86.46,86.12,85.67,85.94,82.94,78.21,80.04,82.03,84.36,88.07,92.51,94.72,89.76,90.46,91.69,90.73,,,,
