Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net interest income,,,,,,,,,,,,,,,,,,,,,,,,,1769274.0,400862.0,856725.0,1309231.0,1798222.0,407788.0,-308445.0,-456515.0,1577504.0,373152.0,841129.0,1376694.0,1976960.0,-146218.0,-388209.0,-970210.0,2548296.0,-1310084.0,1551203.0,2670396.0,3926845.0,1862787.0,3607617.0,1809081.636,1825887.233,1965251.419,1919469.309,1907021.957,2334262.63,2162624.9,2192980.075,3185077.773,3050340.451,3147237.278,2911148.594,3360346.166,3912847.311,3705859.811,3167818.689,3156134.844,,,,
net fee and commission income,,,,,,,,,,,,,,,,,,,,,,,,,170726.0,46030.0,99462.0,88494.0,112242.0,27622.0,60878.0,93768.0,131624.0,33305.0,70874.0,118631.0,143687.0,31192.0,75923.0,105655.0,147740.0,52152.0,110197.0,170529.0,203591.0,380684.0,799159.0,663496.982,630913.119,707488.701,656024.175,596913.158,633468.783,447558.575,550645.998,625841.631,441411.057,648799.885,500119.817,528898.05,839824.836,673720.602,533243.149,914318.348,,,,
total operating income,,,,,,,,,,,,,,,,,,,,,,,,,2187747.0,478938.0,1049801.0,1614158.0,2237875.0,528820.0,1063639.0,1612274.0,2102243.0,512730.0,1120238.0,1836226.0,2632471.0,745281.0,1562342.0,2489894.0,3455133.0,901844.0,2084901.0,3483469.0,5118636.0,2354279.0,4611139.0,2585490.483,2565790.725,2781857.782,2659834.045,2941483.801,2980344.519,2752500.825,2885498.152,3913031.099,3659225.187,4073510.856,3518985.607,3990479.669,4778087.917,4567430.052,3813799.826,4148763.117,,,,
staff expenses,,,,,,,,,,,,,,,,,,,,,,,,,356442.0,92055.0,167753.0,244346.0,373887.0,111186.0,204559.0,306309.0,421778.0,125493.0,232585.0,366502.0,543319.0,197449.0,375877.0,585558.0,851727.0,223201.0,479322.0,921880.0,1413710.0,696311.0,1226348.0,612946.82,736422.279,730369.841,634070.136,721744.141,989312.869,766565.013,723551.249,1114652.552,1221578.908,1119227.746,1067741.748,1199063.406,1752412.264,1382981.266,1131858.426,1277828.073,,,,
operating profit,,,,,,,,,,,,,,,,,,,,,,,,,937075.0,227782.0,523475.0,851093.0,1157227.0,220798.0,478375.0,761803.0,893102.0,182644.0,615997.0,926546.0,1349353.0,326155.0,763750.0,1321846.0,1698620.0,356434.0,763949.0,1212878.0,1570707.0,1061607.0,2137050.0,1111190.751,1425793.723,1525493.47,1566310.061,733174.31,988112.264,1571253.38,1684702.027,1775060.572,731617.179,1948571.001,2059919.599,1919919.57,1496761.067,2658901.118,2334949.169,1239961.846,,,,
non operating income expense,,,,,,,,,,,,,,,,,,,,,,,,,9133.0,7.0,3100.0,8737.0,7353.0,1858.0,2568.0,1679.0,13413.0,3.0,4891.0,8968.0,22882.0,32397.0,55060.0,25455.0,33489.0,19895.0,32438.0,40827.0,53181.0,13675.0,22177.0,5967.322,-103350.755,12779.861,-35593.072,-3082.033,-11636.314,365.809,-39699.876,-8655.662,4668.256,11070.272,,25062.597,-5014.954,-17265.04,25.275,-29908.145,,,,
profit for the period,,,,,,,,,,,,,,,,,,,,,,,,,619986.0,144948.0,385355.0,627311.0,814706.0,154263.0,360615.0,574759.0,692474.0,157391.0,502061.0,759532.0,1070091.0,261046.0,721404.0,1138783.0,1471304.0,277923.0,572111.0,932753.0,1190929.0,752697.0,1511459.0,782010.651,1218277.494,1076791.331,1071501.893,508884.789,706064.111,1100133.433,1151501.506,1235796.253,437472.916,1371748.891,1441943.719,1361487.517,1061054.231,1849144.761,1634528.196,845163.925,,,,
capital fund to rwa,,,,,,,,,,,,,,,,,,,,,,,,,14.18,14.29,13.77,13.84,14.89,13.88,13.91,13.27,13.16,12.54,12.44,11.76,12.66,12.55,12.45,13.69,13.95,12.18,13.82,13.18,12.54,12.48,11.97,13.3,13.6,12.67,12.99,12.31,13.8,12.65,12.52,11.72,12.46,12.26,12.51,13.21,13.54,13.23,13.31,12.76,,,,
non performing loan to total loan,,,,,,,,,,,,,,,,,,,,,,,,,2.32,2.9,2.96,2.77,2.25,2.62,2.41,2.14,1.99,1.83,1.4,1.11,0.82,0.9,0.72,0.46,0.36,0.29,0.28,0.22,0.06,0.26,0.3,0.45,0.44,0.44,0.46,0.75,0.76,0.44,0.44,0.53,0.49,0.56,0.5,0.58,0.56,0.83,0.84,1.12,,,,
total loan loss provision to npl,,,,,,,,,,,,,,,,,,,,,,,,,113.89,97.93,99.33,103.8,118.73,97.25,109.96,119.82,134.88,139.18,157.36,189.03,220.62,193.85,220.92,306.65,371.0,438.0,477.0,525.0,1550.48,445.0,376.0,295.52,276.0,281.0,279.0,214.0,223.0,351.2,1069.0,254.4,349.7,310.4,351.2,309.87,353.99,325.81,227.04,184.59,,,,
cost of fund,,,,,,,,,,,,,,,,,,,,,,,,,6.88,6.54,6.4,6.18,5.99,5.03,5.06,5.03,5.12,5.11,4.85,4.55,4.41,4.15,4.49,5.29,6.07,8.03,7.6,7.84,7.67,7.15,7.16,7.09,6.97,7.06,7.04,7.13,5.87,5.04,5.21,5.05,5.34,5.8,7.16,7.34,7.53,8.22,8.55,8.15,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,,,9.59,9.36,8.69,8.03,7.88,7.35,7.78,7.57,7.96,7.3,6.69,6.27,6.44,6.5,7.39,10.0,11.27,10.78,10.74,11.5,11.16,10.77,9.33,9.3,9.48,9.56,9.85,9.69,8.03,6.56,16.87,6.79,6.88,7.54,9.54,9.49,9.39,10.79,11.19,10.67,,,,
net interest spread,,,,,,,,,,,,,,,,,,,,,,,,,3.81,3.68,4.2,4.37,4.06,3.27,3.63,3.58,3.52,3.01,3.21,3.48,3.49,3.36,3.32,3.53,3.39,3.47,4.27,4.77,5.1,4.99,4.98,4.96,4.41,5.18,5.24,5.15,5.01,4.42,4.59,4.55,4.11,4.12,3.93,4.67,4.64,4.65,4.38,4.2,,,,
market share price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.0,,,,,,,,316.0,,386.0,,,,,,,,,,,,,,,,,,,,,
return on equity,,,,,,,,,,,,,,,,,,,,,,,,,12.77,10.83,13.78,16.68,15.66,12.27,13.78,14.75,13.27,11.13,17.4,17.19,16.5,13.6,18.1,18.7,17.0,10.41,10.71,12.15,,,,,,,,,,,,,,,,,,,,,,,,
return on total assets,,,,,,,,,,,,,,,,,,,,,,,,,1.33,1.27,1.66,1.8,1.58,1.15,1.33,1.4,1.24,1.03,1.59,1.53,1.52,1.26,1.69,1.76,1.6,0.9,0.82,1.02,,,,,,,,,,,,,,,,,,,,,,,,
credit to deposit ratio,,,,,,,,,,,,,,,,,,,,,,,,,72.35,77.57,77.39,76.72,74.92,75.71,76.72,78.61,73.1,76.46,75.93,77.71,78.52,78.13,78.4,78.26,76.34,77.51,78.19,76.18,74.12,77.68,78.71,77.55,74.84,79.05,78.31,77.73,70.7,74.94,78.09,87.81,84.74,91.19,92.75,92.99,86.27,85.99,85.12,86.5,,,,
debt ratio,,,,,,,,,,,,,,,,,,,,,,,,,0.40,0.43,0.42,,,4.37,,,,,2.07,2.96,2.30,2.83,1.71,,0.50,3.67,1.54,0.01,0.43,0.64,4.75,0.56,,,,,,,,,,,,,,,,,,,,
interest income to assets ratio,,,,,,,,,,,,,,,,,,,,,,,,,9.04,2.19,4.31,6.36,7.76,1.73,1.48,2.17,6.47,1.67,3.06,4.25,5.49,0.66,1.27,2.04,6.96,0.50,3.97,5.98,7.71,2.46,4.52,2.19,2.33,2.34,2.29,2.26,2.20,1.83,1.73,1.99,2.04,2.00,2.34,2.50,2.76,2.80,2.67,2.61,,,,
interest income margin,,,,,,,,,,,,,,,,,,,,,,,,,3.80,0.88,1.84,2.82,3.49,0.73,-0.56,-0.81,2.61,0.61,1.24,1.85,2.46,-0.17,-0.43,-1.07,2.57,-1.09,1.11,1.75,2.28,0.95,1.69,0.79,0.83,0.87,0.84,0.80,0.91,0.74,0.67,0.90,0.84,0.79,0.79,0.91,1.03,0.97,0.84,0.82,,,,
return on investment,,,,,,,,,,,,,,,,,,,,,,,,,1.33,0.32,0.83,1.35,1.58,0.27,0.66,1.02,1.14,0.26,0.74,1.02,1.33,0.31,0.79,1.26,1.48,0.23,0.41,0.61,0.69,0.38,0.71,0.34,0.55,0.47,0.47,0.21,0.27,0.38,0.35,0.35,0.12,0.35,0.39,0.37,0.28,0.49,0.43,0.22,,,,
commission to operating income,,,,,,,,,,,,,,,,,,,,,,,,,7.80,9.61,9.47,5.48,5.02,5.22,5.72,5.82,6.26,6.50,6.33,6.46,5.46,4.19,4.86,4.24,4.28,5.78,5.29,4.90,3.98,16.17,17.33,25.66,24.59,25.43,24.66,20.29,21.25,16.26,19.08,15.99,12.06,15.93,14.21,13.25,17.58,14.75,13.98,22.04,,,,
staff expense to income ratio,,,,,,,,,,,,,,,,,,,,,,,,,16.29,19.22,15.98,15.14,16.71,21.03,19.23,19.00,20.06,24.48,20.76,19.96,20.64,26.49,24.06,23.52,24.65,24.75,22.99,26.46,27.62,29.58,26.60,23.71,28.70,26.25,23.84,24.54,33.19,27.85,25.08,28.49,33.38,27.48,30.34,30.05,36.68,30.28,29.68,30.80,,,,
net profit margin,,,,,,,,,,,,,,,,,,,,,,,,,28.34,30.26,36.71,38.86,36.41,29.17,33.90,35.65,32.94,30.70,44.82,41.36,40.65,35.03,46.17,45.74,42.58,30.82,27.44,26.78,23.27,31.97,32.78,30.25,47.48,38.71,40.28,17.30,23.69,39.97,39.91,31.58,11.96,33.67,40.98,34.12,22.21,40.49,42.86,20.37,,,,
income tax portion of operating profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,50.77,14.65,3.06,,37.18,4.21,,,66.85,42.85,42.83,0.84,,,125.15,37.66,98.84,71.21,194.89,232.03,74.04,46.54,27.73,77.01,49.84,38.67,41.41,25.24,50.55,44.07,38.91,,,,
loan to deposit ratio,,,,,,,,,,,,,,,,,,,,,,,,,79.08,84.01,82.82,82.06,80.72,79.91,81.94,84.82,78.85,82.16,79.34,81.84,84.13,84.18,84.00,85.14,82.58,83.69,85.02,81.55,79.81,82.82,84.95,97.74,85.97,92.69,93.49,96.12,88.51,89.20,88.38,97.82,95.11,105.26,98.34,98.31,97.40,94.60,92.21,92.33,,,,
