Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net interest income,,,,,,,,,,,,,,,,,,169968.0,218182.0,362508.0,574635.0,160535.0,395229.0,643876.0,988899.0,222257.0,521539.0,788947.0,1095135.0,235526.0,552624.0,829883.0,1106300.0,280665.0,647991.0,1020547.0,1503572.0,515658.0,1103180.0,1627428.0,2215242.0,925445.0,1290790.0,1949650.0,2814839.0,837085.0,1760970.0,928108.414,961036.599,1109279.899,956386.402,953668.104,890886.624,933389.464,895802.491,761814.777,957671.381,932210.214,914761.389,1231776.499,1537498.743,1446335.455,1492277.307,1294414.842,,,,
net fee and commission income,,,,,,,,,,,,,,,,,,9423.0,42191.0,44377.0,70445.0,26139.0,56497.0,75084.0,94947.0,28402.0,57970.0,84873.0,104095.0,32861.0,58590.0,87363.0,119378.0,280665.0,57147.0,92112.0,162273.0,40688.0,91375.0,145474.0,218176.0,62910.0,145538.0,205319.0,297983.0,192960.0,340631.0,149712.183,217483.251,223677.735,276232.723,225443.788,157425.74,249469.693,239804.857,298759.754,220651.31,275996.889,269784.76,215555.291,250129.831,226714.869,192016.45,183695.148,,,,
total operating income,,,,,,,,,,,,,,,,,,197291.0,291699.0,477831.0,753480.0,229005.0,549638.0,858818.0,1258882.0,304370.0,679897.0,1022050.0,1403731.0,323240.0,734704.0,1112225.0,1493267.0,388615.0,871226.0,1383818.0,2060220.0,679680.0,1445556.0,2136793.0,2894500.0,708070.0,1691782.0,2552160.0,3661798.0,1118415.0,2301900.0,1150312.177,1288622.977,1391228.864,1335385.415,1257221.3,1115523.244,1273798.36,1242521.101,1195716.648,1384410.387,1418784.165,1319203.577,1504117.633,1787997.546,1725622.006,1759638.498,1549962.677,,,,
staff expenses,,,,,,,,,,,,,,,,,,48857.0,92675.0,139175.0,194357.0,55879.0,103103.0,155974.0,218546.0,69108.0,124247.0,187728.0,263898.0,71952.0,131549.0,196122.0,271911.0,89063.0,162300.0,244315.0,354752.0,112238.0,207943.0,327716.0,400900.0,400400.0,312843.0,473687.0,698315.0,285559.0,532822.0,273399.315,339570.121,365181.294,348622.72,274120.029,398839.3,420101.207,376684.982,344946.051,396367.29,451895.128,433390.326,460443.071,556060.269,520795.322,466402.308,292725.234,,,,
operating profit,,,,,,,,,,,,,,,,,,50970.0,31214.0,60690.0,119779.0,36588.0,102228.0,192567.0,343838.0,86985.0,188424.0,273879.0,402668.0,140758.0,264517.0,308932.0,407071.0,158906.0,405091.0,647051.0,952360.0,304946.0,820577.0,1208445.0,1609023.0,252615.0,842355.0,1202429.0,1757763.0,487174.0,1174379.0,627507.766,872844.849,650804.569,709934.157,2322.212,640812.586,558577.705,831420.33,362414.3,671221.478,531940.427,494836.836,765473.139,938679.164,245752.556,667983.452,782347.328,,,,
non operating income expense,,,,,,,,,,,,,,,,,,11494.0,,94.0,106.0,,,83.0,3567.0,62.0,1674.0,1709.0,2489.0,288.0,46.0,3114.0,2823.0,31.0,708.0,1145.0,1359.0,20468.0,24230.0,23741.0,44154.0,4944.0,15980.0,18095.0,27375.0,96180.0,155338.0,1175.951,-46078.434,3300.0,675.533,2519.198,-774.34,,,-65760.866,,636.442,1270.636,7850.499,16321.139,6710.246,1468.126,-12944.094,,,,
profit for the period,,,,,,,,,,,,,,,,,,34778.0,38549.0,79452.0,146617.0,44943.0,126295.0,218433.0,319189.0,93235.0,205830.0,272736.0,308014.0,95025.0,260451.0,337239.0,474390.0,117802.0,363954.0,588171.0,951754.0,253116.0,609709.0,867234.0,1188806.0,209142.0,595563.0,957119.0,1331155.0,338643.0,819686.0,440078.601,496738.545,457873.198,497426.783,137.89,460148.025,391004.394,581994.231,207657.404,401591.301,372803.808,324236.952,542854.014,888213.652,176723.962,454366.105,538582.263,,,,
capital fund to rwa,,,,,,,,,,,,,,,,,,13.57,13.06,12.87,12.75,10.55,11.16,11.3,11.89,10.68,11.28,11.32,11.71,11.75,11.39,10.76,11.18,10.77,11.27,11.0,11.98,11.91,12.17,12.89,15.23,14.32,14.42,14.57,14.42,12.99,13.04,12.11,13.39,12.99,15.34,14.67,14.80,14.48,14.74,14.11,13.94,12.79,12.85,12.99,12.6,12.77,12.82,13.23,,,,
non performing loan to total loan,,,,,,,,,,,,,,,,,,3.8,3.81,4.01,3.03,2.12,2.94,3.74,3.74,3.11,2.91,3.62,4.51,4.25,3.97,3.77,2.9,2.69,2.3,2.28,1.24,1.69,1.4,1.5,1.37,1.49,1.65,1.45,1.28,1.12,1.26,1.37,1.03,1.27,1.69,1.32,1.86,1.58,1.06,1.94,1.38,1.13,1.41,1.37,1.4,2.94,3.36,3.62,,,,
total loan loss provision to npl,,,,,,,,,,,,,,,,,,113.44,99.31,91.07,98.59,127.83,114.51,92.87,97.64,101.84,113.63,106.34,100.11,100.57,102.08,113.26,127.31,130.82,136.56,122.13,160.81,125.52,142.41,136.45,148.33,141.63,114.72,127.19,144.75,171.05,153.66,144.6,168.53,148.36,111.61,203.07,131.72,155.01,208.12,119.59,162.51,189.21,153.85,160.51,162.54,104.66,95.87,83.56,,,,
cost of fund,,,,,,,,,,,,,,,,,,9.99,9.54,9.53,9.34,7.16,6.68,6.48,6.49,6.47,6.03,5.74,5.61,4.82,4.68,4.71,5.15,5.09,4.92,4.68,4.52,4.36,4.6,5.22,6.0,7.3,7.32,7.4,7.47,7.7,7.55,7.52,7.33,7.12,7.14,7.27,6.55,5.72,5.14,4.98,4.69,6.3,6.76,7.79,7.92,8.54,9.07,8.79,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,9.5,10.21,10.29,9.85,8.98,8.72,8.62,8.3,7.48,7.87,8.36,7.99,7.45,6.86,6.86,6.79,7.57,9.47,11.19,10.821,10.96,11.34,11.39,10.97,10.63,10.43,10.32,9.97,9.99,10.02,8.95,7.8,7.29,7.23,6.7,8.4,8.94,10.11,10.01,10.94,11.62,11.34,,,,
net interest spread,,,,,,,,,,,,,,,,,,4.44,3.66,3.1,3.43,4.05,3.95,4.03,4.66,3.51,4.38,4.25,4.45,4.63,4.79,4.31,4.3,4.0,4.2,4.2,4.42,4.69,4.46,4.43,4.27,4.24,4.2,4.05,4.15,,4.31,4.37,4.44,4.5,5.14,4.86,4.37,4.33,4.1,3.68,4.03,2.46,2.9,3.57,4.37,4.13,4.01,4.15,,,,
market share price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.0,639.0,,,396.0,331.0,263.0,244.0,230.0,245.0,215.0,,,,,,,,,,,,,,,,,,,,,
return on equity,,,,,,,,,,,,,,,,,,6.44,3.53,4.76,6.4,8.26,11.22,12.42,12.96,14.59,15.41,13.34,11.18,12.82,16.78,14.1,14.04,13.32,18.13,18.01,15.49,15.83,18.05,15.44,12.71,8.44,11.58,11.99,11.85,,,,,,,,,,,,,,,,,,,,,,,
return on total assets,,,,,,,,,,,,,,,,,,0.77,0.4,0.52,0.69,0.77,1.01,1.17,1.21,1.28,1.44,1.23,1.03,1.22,1.53,1.31,1.26,1.19,1.72,1.68,1.61,1.62,1.85,1.69,1.63,1.09,1.57,1.61,1.58,,,,,,,,,,,,,,,,,,,,,,,
credit to deposit ratio,,,,,,,,,,,,,,,,,,75.59,76.14,75.6,72.81,79.07,76.25,78.26,74.71,77.53,75.84,75.51,73.97,75.61,77.39,78.47,76.12,77.32,77.31,77.95,77.4,78.72,78.9,79.62,75.54,76.74,78.64,77.9,75.47,77.56,76.02,79.73,75.57,78.06,74.54,76.37,71.30,76.32,77.18,78.63,80.62,84.65,89.57,91.86,86.3,89.8,85.82,87.1,,,,
debt ratio,,,,,,,,,,,,,,,,,,0.22,0.43,,,,,,,,,,,,3.81,0.02,,,0.19,0.21,,,0.12,,,,0.11,1.24,0.62,0.56,0.68,,,,,1.10,1.03,0.02,0.03,,0.01,0.01,,0.02,1.45,0.07,0.04,0.75,,,,
interest income to assets ratio,,,,,,,,,,,,,,,,,,2.70,4.60,6.88,9.28,2.04,4.07,6.28,8.53,2.03,4.27,6.11,8.12,1.73,3.37,5.07,6.39,1.74,3.42,4.71,5.25,1.70,3.42,5.31,7.28,2.73,4.70,6.83,9.01,2.35,4.89,2.53,2.54,2.60,2.34,2.32,2.16,1.98,1.80,1.55,1.70,1.68,1.91,2.34,2.61,2.70,2.76,2.68,,,,
interest income margin,,,,,,,,,,,,,,,,,,0.94,1.14,1.79,2.69,0.69,1.59,2.58,3.76,0.76,1.82,2.67,3.67,0.75,1.62,2.42,2.94,0.71,1.53,2.18,2.55,0.83,1.67,2.39,3.03,1.21,1.70,2.46,3.35,0.89,1.91,1.01,1.01,1.13,0.92,0.86,0.76,0.78,0.74,0.57,0.69,0.59,0.55,0.77,0.91,0.87,0.90,0.79,,,,
return on investment,,,,,,,,,,,,,,,,,,0.19,0.20,0.39,0.69,0.19,0.51,0.87,1.21,0.32,0.72,0.92,1.03,0.30,0.76,0.98,1.26,0.30,0.86,1.26,1.61,0.41,0.92,1.27,1.63,0.27,0.78,1.21,1.58,0.36,0.89,0.48,0.52,0.46,0.48,,0.39,0.32,0.48,0.16,0.29,0.24,0.19,0.34,0.52,0.11,0.27,0.33,,,,
commission to operating income,,,,,,,,,,,,,,,,,,4.78,14.46,9.29,9.35,11.41,10.28,8.74,7.54,9.33,8.53,8.30,7.42,10.17,7.97,7.85,7.99,72.22,6.56,6.66,7.88,5.99,6.32,6.81,7.54,8.88,8.60,8.04,8.14,17.25,14.80,13.01,16.88,16.08,20.69,17.93,14.11,19.58,19.30,24.99,15.94,19.45,20.45,14.33,13.99,13.14,10.91,11.85,,,,
staff expense to income ratio,,,,,,,,,,,,,,,,,,24.76,31.77,29.13,25.79,24.40,18.76,18.16,17.36,22.71,18.27,18.37,18.80,22.26,17.91,17.63,18.21,22.92,18.63,17.66,17.22,16.51,14.38,15.34,13.85,56.55,18.49,18.56,19.07,25.53,23.15,23.77,26.35,26.25,26.11,21.80,35.75,32.98,30.32,28.85,28.63,31.85,32.85,30.61,31.10,30.18,26.51,18.89,,,,
net profit margin,,,,,,,,,,,,,,,,,,17.63,13.22,16.63,19.46,19.63,22.98,25.43,25.35,30.63,30.27,26.69,21.94,29.40,35.45,30.32,31.77,30.31,41.77,42.50,46.20,37.24,42.18,40.59,41.07,29.54,35.20,37.50,36.35,30.28,35.61,38.26,38.55,32.91,37.25,0.01,41.25,30.70,46.84,17.37,29.01,26.28,24.58,36.09,49.68,10.24,25.82,34.75,,,,
income tax portion of operating profit,,,,,,,,,,,,,,,,,,,42.86,42.86,43.64,42.86,42.86,42.86,43.03,42.86,42.86,42.86,42.86,43.02,42.97,42.94,40.37,42.86,42.86,42.86,43.13,42.86,42.86,42.76,34.66,42.61,42.73,42.71,42.86,,,,,23.31,,,,24.54,22.89,77.45,38.49,53.46,51.78,31.33,3.38,4.99,3.97,1.73,,,,
loan to deposit ratio,,,,,,,,,,,,,,,,,,80.17,79.82,79.31,76.67,82.38,77.88,80.24,76.19,79.08,79.47,77.15,75.26,77.63,79.95,81.97,78.78,79.97,80.88,81.81,82.99,85.89,85.90,88.03,84.89,90.18,89.04,89.05,89.06,89.83,90.54,97.14,93.11,95.47,94.51,96.28,92.87,95.74,96.60,94.95,97.01,92.13,96.63,97.57,93.81,97.61,92.52,92.81,,,,
