Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net fee and commission income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129130.0,239478.0,388449.0,514080.0,135193.0,278076.0,494496.0,640741.0,199524.0,439982.0,695769.0,909419.0,236428.0,537699.0,765496.0,983918.0,255340.0,572957.0,228933.0,341109.0,255660.0,317368.0,343998.0,353157.0,243971.0,269306.0,347875.0,412319.0,388238.0,337772.0,319504.0,1496220.0,369001.0,,,,,,
total operating income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977506.0,2006809.0,3087717.0,4205394.0,985817.0,2324680.0,3806098.0,5486787.0,1605019.0,3335508.0,5007125.0,6885567.0,1818380.0,3745786.0,5699489.0,7864642.0,2231289.0,4452795.0,2098357.0,1943010.0,2137161.0,2119389.0,2111195.0,1805960.0,2148953.0,1866993.0,2316251.0,2374514.0,2070474.0,1765374.0,2016391.0,3690204.0,2755007.0,,,,,,
staff expenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111322.0,223905.0,337228.0,492081.0,124072.0,250115.0,378570.0,589760.0,151293.0,305239.0,457330.0,701960.0,201090.0,403389.0,611716.0,937625.0,414274.0,816160.0,345481.0,432229.0,394356.0,393474.0,395210.0,293554.0,352275.0,426838.0,479821.0,525372.0,449442.0,420580.0,442353.0,694890.0,517213.0,,,,,,
operating profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535815.0,1151677.0,1839560.0,2562858.0,586081.0,1458659.0,2480521.0,3770025.0,1131762.0,2405634.0,3581877.0,4997712.0,1241036.0,2484784.0,3800119.0,4757016.0,1532069.0,2867393.0,858047.0,573300.0,1167773.0,1196178.0,1206320.0,104148.0,921407.0,1428340.0,1851647.0,1193399.0,1310926.0,1125530.0,1235915.0,3135300.0,1650467.0,,,,,,
non operating income expense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361.0,1361.0,17934.0,15592.0,4056.0,10825.0,14495.0,19433.0,41886.0,53635.0,73605.0,80005.0,91140.0,101400.0,113849.0,18695.0,,,23528.0,416066.0,13806.0,1633.0,13873.0,-684.0,-42.0,-55776.0,25720.0,93009.0,21815.0,-75749.0,20656.0,-800899.0,34488.0,,,,,,
profit for the period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488412.0,965427.0,1531420.0,1974541.0,429777.0,1091323.0,1862552.0,2598840.0,770146.0,1640294.0,2377699.0,3296980.0,911396.0,1856639.0,2868649.0,3624838.0,1069734.0,1990064.0,620529.0,919857.0,813446.0,840199.0,859023.0,103056.0,644943.0,946379.0,1320810.0,942515.0,919456.0,738212.0,885797.0,1645992.0,1189806.0,,,,,,
capital fund to rwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.92,11.88,11.99,11.31,11.69,16.12,16.19,13.93,14.28,13.78,14.47,12.78,13.07,13.25,13.34,13.02,11.9,11.97,13.65,13.17,13.37,12.59,13.23,12.63,13.98,14.78,14.64,14.52,14.5,14.79,15.99,15.44,,,,,,
non performing loan to total loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,1.13,1.28,1.25,1.07,1.1,0.78,0.68,0.71,0.7,0.64,0.83,1.04,1.12,0.76,1.03,1.21,2.04,3.04,2.78,2.84,2.9,2.67,2.91,2.8,2.75,2.32,2.46,2.27,20.6,2.2,1.47,1.57,,,,,,
total loan loss provision to npl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.41,199.81,162.66,173.96,192.25,180.32,234.71,261.17,250.21,252.56,266.86,223.71,191.98,176.28,244.93,196.79,168.23,116.17,93.18,118.86,121.09,121.97,134.18,150.08,166.45,167.18,168.34,165.59,174.61,185.11,174.7,211.72,196.48,,,,,,
cost of fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,3.6,3.67,3.63,3.49,3.16,2.65,2.76,2.89,3.53,4.55,5.84,6.08,6.21,6.35,6.31,6.27,6.59,6.48,6.31,6.34,6.37,6.38,5.85,5.48,4.69,4.31,4.04,2.59,5.84,6.64,7.06,7.68,,,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49,6.07,6.16,6.54,5.83,5.45,4.8,5.08,5.22,5.69,6.89,8.36,8.91,9.0,9.12,9.02,9.03,8.96,8.54,8.33,8.48,8.53,8.53,7.51,7.34,6.56,5.95,5.74,6.09,7.21,8.06,8.54,9.18,,,,,,
net interest spread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,4.54,4.5,4.46,4.57,4.43,4.96,4.45,4.37,4.46,4.88,3.9,4.32,4.05,4.28,4.59,4.53,4.24,4.24,4.38,4.36,4.41,4.18,3.99,4.14,4.14,3.57,3.33,4.89,2.69,3.27,4.0,3.38,,,,,,
market share price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.0,646.0,549.0,549.0,,,,373.0,431.0,414.0,485.0,466.0,460.0,460.0,460.0,460.0,265.0,265.0,,,,,,
return on equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,21.7,21.57,19.93,16.77,20.0,14.49,14.54,18.01,18.22,17.43,15.55,18.46,17.95,17.61,16.13,16.18,16.11,,,,,,,,,,,,,,,,,,,,,
return on total assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,2.05,2.13,1.8,1.54,1.91,1.62,1.98,2.12,2.29,2.22,2.13,2.25,2.34,2.35,2.1,2.43,2.27,,,,,,,,,,,,,,,,,,,,,
credit to deposit ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1,75.92,77.42,72.76,74.63,76.67,70.05,75.74,78.69,78.03,69.17,77.63,75.92,78.47,78.03,75.01,77.25,76.43,76.19,72.97,75.62,75.39,75.35,72.93,73.68,74.07,79.05,75.12,95.37,95.69,92.43,85.14,86.12,,,,,,
debt ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.34,0.30,0.24,0.25,0.68,0.18,0.19,0.72,0.18,0.16,0.16,0.15,0.90,1.66,0.44,0.78,0.90,,,,,,,,,,,,1.52,1.53,1.54,1.08,,,,,,
interest income to assets ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,2.95,4.42,5.29,1.29,2.79,3.19,5.18,1.31,2.82,4.34,6.06,1.99,4.04,6.00,7.81,2.13,4.35,2.12,1.91,2.08,2.05,1.95,1.79,1.78,1.57,1.46,1.41,1.43,1.57,1.84,2.22,2.32,,,,,,
interest income margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,1.53,2.31,2.73,0.59,1.46,1.77,3.01,0.78,1.66,2.41,3.19,0.83,1.71,2.56,3.34,0.91,1.91,0.90,0.67,0.82,0.82,0.76,0.61,0.74,0.64,0.61,0.57,0.55,0.49,0.63,0.83,0.85,,,,,,
return on investment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,1.02,1.60,1.80,0.38,0.95,1.21,1.98,0.53,1.14,1.61,2.13,0.56,1.17,1.76,2.10,0.61,1.13,0.35,0.49,0.43,0.44,0.44,0.05,0.29,0.44,0.60,0.41,0.39,0.32,0.37,0.66,0.47,,,,,,
commission to operating income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.21,11.93,12.58,12.22,13.71,11.96,12.99,11.68,12.43,13.19,13.90,13.21,13.00,14.35,13.43,12.51,11.44,12.87,10.91,17.56,11.96,14.97,16.29,19.56,11.35,14.42,15.02,17.36,18.75,19.13,15.85,40.55,13.39,,,,,,
staff expense to income ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39,11.16,10.92,11.70,12.59,10.76,9.95,10.75,9.43,9.15,9.13,10.19,11.06,10.77,10.73,11.92,18.57,18.33,16.46,22.25,18.45,18.57,18.72,16.25,16.39,22.86,20.72,22.13,21.71,23.82,21.94,18.83,18.77,,,,,,
net profit margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.97,48.11,49.60,46.95,43.60,46.95,48.94,47.37,47.98,49.18,47.49,47.88,50.12,49.57,50.33,46.09,47.94,44.69,29.57,47.34,38.06,39.64,40.69,5.71,30.01,50.69,57.02,39.69,44.41,41.82,43.93,44.60,43.19,,,,,,
income tax portion of operating profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.05,0.56,0.45,0.17,18.22,0.13,0.27,,31.19,3.69,0.45,,25.02,1.48,1.47,7.41,,,133.32,92.64,99.50,103.04,103.21,937.31,161.88,137.46,99.65,190.91,164.67,205.91,153.29,68.81,88.34,,,,,,
loan to deposit ratio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.82,79.76,81.50,74.69,77.28,79.01,74.91,80.12,83.77,82.94,85.10,85.02,82.39,87.64,91.41,87.43,88.27,89.69,90.25,85.39,88.98,91.50,91.33,84.39,78.07,85.89,97.01,92.82,98.88,100.10,96.43,89.37,91.35,,,,,,
