Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net interest income,,,,,,,,,,95969.0,184406.0,330841.0,503250.0,176595.0,353709.0,516988.0,675553.0,165690.0,303887.0,462224.0,929474.0,282570.0,631329.0,996672.0,1378421.0,353940.0,789771.0,1230369.0,1756976.0,561966.0,1154006.0,1730905.0,2289400.0,586744.0,1324642.0,2073595.0,2905904.0,826946.0,1689765.0,2677081.0,3641742.0,706744.0,1760082.0,2656291.0,3903960.0,1227085.0,2436502.0,1356626.742,1544188.444,1630116.142,2057945.0,2529341.179,2263612.652,2674853.007,2249266.029,2255658.371,2240514.219,2497904.987,2590759.581,2806296.513,3440664.023,3340050.819,3464515.203,5398602.926,,,,
net fee and commission income,,,,,,,,,,19561.0,29534.0,34207.0,94325.0,26376.0,44166.0,60796.0,67518.0,26804.0,67236.0,101083.0,177377.0,71479.0,118389.0,163784.0,171529.0,58997.0,116125.0,192812.0,226361.0,57692.0,116623.0,174542.0,300478.0,59766.0,112034.0,171984.0,332973.0,90975.0,168411.0,257528.0,410095.0,121447.0,202700.0,307217.0,436772.0,281552.0,510345.0,249097.444,347152.459,419812.154,358955.027,345740.841,239889.007,478877.426,405175.737,484366.886,340193.367,678805.184,385746.284,430008.701,497191.905,575199.852,448641.388,550554.086,,,,
total operating income,,,,,,,,,,130502.0,265178.0,446643.0,708391.0,239611.0,445839.0,647181.0,858986.0,216117.0,418722.0,633335.0,1250269.0,390322.0,825045.0,1283079.0,1839261.0,474662.0,1035014.0,1617021.0,2407756.0,758297.0,1521098.0,2316505.0,3176323.0,830712.0,1798298.0,2786971.0,3988408.0,1127070.0,2294902.0,3554676.0,4872376.0,1052097.0,2420531.0,5049452.0,5155693.0,1669731.0,3235454.0,1743304.653,2057253.049,2217398.515,2601308.429,3092628.567,2861349.96,3405347.996,3108371.799,3410536.587,3228885.426,3491927.704,3500978.352,3235286.764,3906058.95,3972137.778,4238876.577,6085121.086,,,,
staff expenses,,,,,,,,,,25386.0,46911.0,72648.0,100257.0,32396.0,61032.0,97299.0,155004.0,37413.0,69624.0,108670.0,225211.0,67619.0,124575.0,192814.0,289775.0,91949.0,168049.0,248495.0,377602.0,150579.0,272142.0,419005.0,633791.0,201249.0,354703.0,507343.0,671382.0,278568.0,414199.0,613919.0,810236.0,265518.0,506988.0,770066.0,1006705.0,454071.0,835099.0,421341.42,424481.367,572117.851,668599.236,860642.943,533009.973,894785.171,848944.351,798091.333,886969.209,969541.746,931302.124,874098.481,939502.953,1027136.036,959698.27,1352226.505,,,,
operating profit,,,,,,,,,,66485.0,36696.0,108274.0,213187.0,138323.0,208352.0,248021.0,215791.0,89635.0,161778.0,267618.0,455617.0,108956.0,336222.0,444807.0,732545.0,153183.0,438819.0,713641.0,1057731.0,332232.0,665274.0,1038622.0,1272499.0,435928.0,1041041.0,1358344.0,1877030.0,545311.0,1191668.0,1990283.0,2759629.0,396548.0,1184974.0,1837606.0,2785461.0,752925.0,1795893.0,941145.921,1322776.093,1073748.732,1406153.351,1506764.342,673447.14,1560413.719,2092669.438,2152195.132,964353.562,1672997.84,2306000.605,1490103.547,2229920.187,1637187.407,2292708.435,2248125.118,,,,
non operating income expense,,,,,,,,,,,,61.0,440.0,210.0,210.0,139.0,133.0,,3148.0,3127.0,5929.0,22769.0,232.0,232.0,291.0,30745.0,78350.0,30908.0,49617.0,159.0,334.0,322.0,17448.0,8810.0,11901.0,23030.0,34494.0,7218.0,40724.0,37298.0,88481.0,70008.0,86214.0,105641.0,160373.0,2373.0,5778.0,9484.649,34691.563,3154.503,7246.191,7429.875,-54397.666,4585.295,6166.671,2023.57,1761.638,10175.292,21227.005,4829.718,-159689.69,1567.179,1277.041,1467.369,,,,
profit for the period,,,,,,,,,,42309.0,23352.0,68940.0,105190.0,87890.0,132454.0,157743.0,226316.0,57040.0,104952.0,172292.0,353050.0,83825.0,244906.0,361016.0,552487.0,271428.0,532806.0,727373.0,1027148.0,223487.0,541898.0,812441.0,1010970.0,311892.0,761160.0,1040986.0,1408914.0,420004.0,917768.0,1492170.0,2083664.0,346785.0,961023.0,1461093.0,2164075.0,533451.0,1273901.0,674889.75,971071.135,784585.84,994484.947,1079541.534,429660.329,1105957.997,1465636.812,1571528.169,635016.21,1212388.348,1695683.772,1060448.75,1372499.097,1152154.696,1730463.879,1562389.878,,,,
capital fund to rwa,,,,,,,,,,10.6,11.51,10.77,11.49,10.74,11.19,11.21,11.65,11.01,10.63,10.52,12.68,11.1,10.82,11.21,12.03,11.15,11.5,13.04,13.13,12.89,13.06,12.83,12.98,12.86,12.47,12.78,12.41,11.95,11.87,12.28,12.2,10.97,11.65,11.82,11.93,11.27,11.3,12.02,12.39,12.02,11.34,11.13,12.33,12.42,12.53,13.13,13.09,12.57,12.6,12.55,12.61,12.69,12.51,12.67,,,,
non performing loan to total loan,,,,,,,,,,0.13,0.13,0.18,0.82,0.74,2.39,2.88,2.52,2.76,2.89,1.89,1.54,2.2,2.1,2.3,1.64,2.59,3.22,2.82,2.26,2.88,2.57,2.55,2.19,1.98,1.64,1.93,1.87,1.71,1.61,1.53,1.57,1.57,1.61,1.29,0.69,1.05,0.75,0.76,0.55,0.84,1.21,1.15,1.81,1.87,1.78,1.63,1.46,1.66,1.16,1.47,1.23,2.14,2.96,4.0,,,,
total loan loss provision to npl,,,,,,,,,,833.31,816.42,618.32,154.79,232.97,89.57,93.26,126.4,118.37,109.03,115.31,136.63,94.44,118.49,101.87,146.96,107.62,85.6,99.21,111.0,104.48,110.86,108.55,114.44,124.84,136.02,132.33,140.65,147.09,149.43,148.24,144.82,137.76,132.92,148.92,223.61,162.47,211.38,206.16,273.67,195.16,151.31,168.09,138.32,148.59,143.9,143.58,181.28,153.22,204.87,167.25,202.84,128.5,98.97,88.95,,,,
cost of fund,,,,,,,,,,,7.58,6.71,7.48,8.67,8.68,8.8,9.08,9.17,9.14,8.59,8.5,6.82,6.41,6.74,6.64,6.03,5.05,4.68,4.84,4.13,4.2,4.17,4.19,3.72,3.06,2.93,5.14,3.19,4.05,5.37,7.09,7.23,6.98,8.22,7.04,7.32,7.57,6.97,7.18,7.13,6.79,6.84,6.21,5.39,5.12,4.64,4.66,5.02,6.16,6.99,7.48,8.17,8.72,8.62,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,9.58,9.64,9.98,9.3,8.46,8.21,7.92,7.75,7.6,7.46,7.59,7.11,6.29,5.98,6.15,6.29,7.14,8.56,10.4,10.54,10.31,11.68,10.55,10.59,10.09,9.6,9.54,9.44,9.64,9.41,8.42,7.25,6.76,6.4,6.6,7.41,7.99,8.95,9.4,10.19,10.8,10.69,,,,
net interest spread,,,,,,,,,,,,,3.42,3.89,3.76,3.57,3.27,3.66,3.24,3.48,4.16,4.16,4.3,4.12,4.2,,5.96,5.77,5.34,4.75,4.64,4.24,4.11,4.48,4.69,4.63,4.52,4.24,4.14,4.93,3.36,3.25,4.12,2.98,4.86,,3.81,4.63,4.47,4.99,5.31,5.18,4.43,5.03,4.69,4.17,3.65,3.49,3.52,3.52,4.26,4.14,4.38,5.2,,,,
market share price,,,,,,,,,,510.0,,,,235.0,221.0,197.0,209.0,155.0,169.0,160.0,,252.0,400.0,513.0,432.0,,430.0,,695.0,690.0,528.0,445.0,479.0,520.0,315.0,480.0,515.0,513.0,423.0,428.0,388.0,386.0,315.0,311.0,290.0,318.0,270.0,255.0,,,,,,,,,,,,,,,,,,,,
return on equity,,,,,,,,,,,,7.59,6.47,21.85,15.63,12.22,12.22,12.93,10.36,12.21,13.57,9.08,17.61,16.6,16.5,25.15,22.07,13.79,15.93,13.53,13.56,14.54,13.68,16.22,18.77,16.5,16.01,18.24,18.88,19.03,16.88,11.86,15.5,15.18,16.0,18.24,,,,,,,,,,,,,,,,,,,,,,
return on total assets,,,,,,,,,,,,0.63,0.61,1.98,1.52,1.63,1.26,1.21,0.93,1.06,1.13,0.78,1.41,1.37,1.38,2.62,2.46,1.65,1.63,1.39,1.66,1.57,1.42,1.67,1.94,1.64,1.54,1.77,1.81,,1.7,1.1,1.55,1.57,1.67,,,,,,,,,,,,,,,,,,,,,,,
credit to deposit ratio,,,,,,,,,,,,84.52,74.15,79.22,81.82,80.26,77.64,76.35,79.48,75.77,71.37,75.56,77.32,77.27,74.14,74.84,76.06,76.53,73.35,77.12,77.9,78.54,75.91,75.97,79.71,77.99,76.81,78.85,1847.0,78.85,72.44,76.8,77.7,15.29,75.35,77.64,79.06,78.76,78.69,78.36,78.98,79.69,73.18,72.52,73.64,76.54,76.31,89.14,90.73,93.07,89.21,90.59,98.97,87.17,,,,
debt ratio,,,,,,,,,,5.34,5.03,5.79,1.97,2.22,4.73,2.82,2.24,0.08,,0.76,0.28,0.23,0.30,0.27,0.27,0.46,0.78,0.28,0.23,1.39,0.22,0.13,0.15,0.09,3.20,3.28,2.65,,1.09,0.08,0.30,0.53,2.98,1.25,0.15,1.72,2.85,1.35,1.38,2.75,1.36,1.33,1.41,0.31,0.69,0.60,0.59,0.84,0.84,0.72,0.96,0.36,0.77,0.78,,,,
interest income to assets ratio,,,,,,,,,,2.07,3.81,6.07,8.50,2.76,5.59,8.28,10.36,2.84,5.19,7.36,9.51,2.33,4.48,6.69,8.00,2.07,4.07,4.51,6.11,1.80,3.51,5.01,6.56,1.58,3.06,4.31,5.50,1.51,2.99,4.97,6.13,2.14,4.48,6.71,8.93,2.42,4.79,2.34,2.53,2.39,1.85,2.27,2.15,2.06,1.76,1.63,1.57,1.80,1.97,2.23,2.59,2.72,2.03,2.86,,,,
interest income margin,,,,,,,,,,0.71,1.18,2.01,2.92,1.00,2.03,2.93,3.77,0.88,1.51,2.13,2.98,0.85,1.82,2.84,3.44,0.85,1.82,2.09,2.82,0.87,1.76,2.52,3.22,0.79,1.69,2.46,3.21,0.88,1.68,2.63,2.99,0.56,1.43,2.14,3.01,0.92,1.78,0.92,1.02,0.98,0.77,0.94,0.82,0.92,0.73,0.69,0.64,0.70,0.71,0.78,0.94,0.92,0.68,1.05,,,,
return on investment,,,,,,,,,,0.31,0.15,0.42,0.61,0.50,0.76,0.90,1.26,0.30,0.52,0.79,1.13,0.25,0.70,1.03,1.38,0.66,1.23,1.23,1.65,0.35,0.83,1.18,1.42,0.42,0.97,1.24,1.55,0.45,0.91,1.47,1.71,0.28,0.78,1.18,1.67,0.40,0.93,0.46,0.64,0.47,0.37,0.40,0.16,0.38,0.48,0.48,0.18,0.34,0.47,0.29,0.38,0.32,0.34,0.30,,,,
commission to operating income,,,,,,,,,,14.99,11.14,7.66,13.32,11.01,9.91,9.39,7.86,12.40,16.06,15.96,14.19,18.31,14.35,12.76,9.33,12.43,11.22,11.92,9.40,7.61,7.67,7.53,9.46,7.19,6.23,6.17,8.35,8.07,7.34,7.24,8.42,11.54,8.37,6.08,8.47,16.86,15.77,14.29,16.87,18.93,13.80,11.18,8.38,14.06,13.03,14.20,10.54,19.44,11.02,13.29,12.73,14.48,10.58,9.05,,,,
staff expense to income ratio,,,,,,,,,,19.45,17.69,16.27,14.15,13.52,13.69,15.03,18.04,17.31,16.63,17.16,18.01,17.32,15.10,15.03,15.75,19.37,16.24,15.37,15.68,19.86,17.89,18.09,19.95,24.23,19.72,18.20,16.83,24.72,18.05,17.27,16.63,25.24,20.95,15.25,19.53,27.19,25.81,24.17,20.63,25.80,25.70,27.83,18.63,26.28,27.31,23.40,27.47,27.77,26.60,27.02,24.05,25.86,22.64,22.22,,,,
net profit margin,,,,,,,,,,32.42,8.81,15.44,14.85,36.68,29.71,24.37,26.35,26.39,25.06,27.20,28.24,21.48,29.68,28.14,30.04,57.18,51.48,44.98,42.66,29.47,35.63,35.07,31.83,37.55,42.33,37.35,35.33,37.27,39.99,41.98,42.76,32.96,39.70,28.94,41.97,31.95,39.37,38.71,47.20,35.38,38.23,34.91,15.02,32.48,47.15,46.08,19.67,34.72,48.43,32.78,35.14,29.01,40.82,25.68,,,,
income tax portion of operating profit,,,,,,,,,,42.86,42.86,42.86,4.69,42.86,42.86,42.86,,,42.86,42.86,,,,,,26.38,32.77,5.70,37.56,41.14,42.09,42.25,42.28,42.25,42.60,42.23,41.96,42.03,40.77,41.44,42.01,42.98,42.55,42.67,42.74,,,116.62,120.86,41.69,97.72,129.81,309.21,40.82,68.42,98.22,305.53,44.82,66.90,157.29,176.93,46.34,78.96,117.91,,,,
loan to deposit ratio,,,,,,,,,,86.87,91.25,91.10,79.89,85.69,89.35,87.67,84.82,82.35,84.91,80.28,77.09,81.73,81.44,82.11,79.13,80.88,81.45,83.57,82.23,84.49,86.16,86.50,83.47,82.58,86.15,88.64,81.52,84.48,85.09,85.29,80.27,84.82,88.19,87.28,88.01,90.13,91.98,93.02,95.69,96.46,101.28,101.01,93.53,91.39,91.68,96.25,90.17,99.64,99.64,102.04,98.33,98.71,94.31,92.37,,,,
