Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net interest income,,,,,,,,,,,,,,,,,444132.0,98936.0,217069.0,324667.0,465015.0,170413.0,355648.0,562724.0,762350.0,174134.0,369813.0,581749.0,809213.0,258228.0,522347.0,782730.0,987792.0,247251.0,806090.0,1439189.0,2106548.0,633292.0,1341506.0,2004744.0,2788216.0,678036.0,1501292.0,2264671.0,3192940.0,1033951.0,2115532.0,1165700.0,1256596.0,1302059.0,1610847.0,1650385.0,1288244.0,1460176.0,1640816.0,1582717.0,1513836.0,1565827.0,1429937.0,1834840.0,2248581.0,2175892.0,2324680.0,2331769.0,,,,
net fee and commission income,,,,,,,,,,,,,,,,,30874.0,9178.0,15814.0,40450.0,45741.0,13091.0,23563.0,37715.0,52727.0,18048.0,33281.0,55654.0,83497.0,30702.0,58516.0,85577.0,112616.0,42950.0,93318.0,149200.0,263045.0,61748.0,199873.0,309841.0,474125.0,154795.0,280128.0,372368.0,495946.0,126615.0,232802.0,222247.0,317946.0,252317.0,315963.0,222647.0,149012.0,381623.0,311605.0,412792.0,197642.0,598694.0,390056.0,472437.0,233452.0,542120.0,389611.0,392592.0,,,,
total operating income,,,,,,,,,,,,,,,,,581669.0,573580.0,280563.0,451707.0,612938.0,231475.0,456413.0,696572.0,946131.0,240638.0,518019.0,808437.0,1108143.0,350695.0,707734.0,1072724.0,1364242.0,355928.0,1061635.0,1879766.0,2755686.0,834376.0,1797864.0,2711351.0,3758885.0,997125.0,2120006.0,3212241.0,4470501.0,1424177.0,2915983.0,1554734.0,1696494.0,1733301.0,2087434.0,2052702.0,1594818.0,1979131.0,2129999.0,2136132.0,1986738.0,2496024.0,2053095.0,2413263.0,2539551.0,2894594.0,2841476.0,2822034.0,,,,
staff expenses,,,,,,,,,,,,,,,,,358896.0,27291.0,49993.0,72936.0,97075.0,35160.0,62176.0,94821.0,132048.0,43026.0,84761.0,125179.0,154980.0,61388.0,112246.0,162887.0,208564.0,63020.0,208534.0,306304.0,539459.0,162533.0,323656.0,476303.0,617000.0,227686.0,436558.0,662142.0,933316.0,370210.0,758051.0,368192.0,463993.0,474074.0,518150.0,466674.0,447607.0,556714.0,627300.0,597161.0,549777.0,796653.0,643076.0,699803.0,735521.0,752631.0,762532.0,778457.0,,,,
operating profit,,,,,,,,,,,,,,,,,322464.0,52264.0,66907.0,85322.0,75752.0,119576.0,236497.0,354613.0,490592.0,122670.0,256700.0,409532.0,582491.0,200167.0,409590.0,611719.0,769149.0,188673.0,499109.0,923806.0,1211118.0,367394.0,891053.0,1299507.0,2168120.0,502223.0,1209480.0,1794750.0,2448769.0,800901.0,1605298.0,846561.0,996822.0,400494.0,1246083.0,411206.0,612583.0,1125490.0,1318567.0,1448895.0,373164.0,1568695.0,1035047.0,1456368.0,1517557.0,1336235.0,1479957.0,1151381.0,,,,
non operating income expense,,,,,,,,,,,,,,,,,14473.0,7036.0,7966.0,8282.0,2987.0,3496.0,3024.0,2970.0,5368.0,5154.0,5806.0,17361.0,529595.0,11837.0,14004.0,15491.0,15470.0,471.0,19273.0,31914.0,54556.0,27717.0,93172.0,40015.0,91170.0,839.0,104472.0,106872.0,119617.0,3529.0,5469.0,-13455.0,7490.0,586381.0,-2553.0,-10655.0,-4123.0,-6694.0,-316.0,-27632.0,8417.0,155.0,1058.0,-56.0,-47972.0,449.0,-17745.0,2228.0,,,,
profit for the period,,,,,,,,,,,,,,,,,240440.0,43055.0,56170.0,69201.0,62273.0,90135.0,165718.0,266200.0,366609.0,93435.0,203883.0,312468.0,433717.0,146277.0,280909.0,418062.0,532781.0,127343.0,444538.0,810181.0,1212000.0,353685.0,751359.0,1232738.0,1636559.0,472760.0,1055111.0,1477606.0,1910170.0,563997.0,1140500.0,583334.0,705180.0,855028.0,875813.0,280087.0,428399.0,786473.0,929077.0,994120.0,323805.0,1113585.0,733326.0,1010513.0,1099051.0,937322.0,1040709.0,815569.0,,,,
capital fund to rwa,,,,,,,,,,,,,,,,,18.39,16.82,15.38,14.57,14.66,13.31,13.38,12.84,12.68,12.22,11.36,11.06,10.77,10.91,10.91,11.46,11.2,11.09,12.2,11.37,11.08,14.08,13.73,13.57,13.82,13.79,13.03,12.88,15.78,15.26,15.32,15.27,15.18,15.66,15.89,14.32,14.62,14.33,13.73,13.36,15.14,14.54,14.15,14.17,13.85,13.71,12.87,12.83,,,,
non performing loan to total loan,,,,,,,,,,,,,,,,,0.27,0.71,2.7,2.77,2.45,2.19,1.82,1.9,1.8,1.83,1.58,1.32,0.55,0.53,0.6,0.47,0.42,0.4,1.65,1.69,1.74,1.83,1.87,1.68,1.64,1.66,1.24,1.15,0.93,0.81,0.82,0.84,0.86,1.97,1.98,2.5,2.67,2.25,2.46,2.02,2.3,1.9,1.57,1.54,1.38,2.02,2.32,3.12,,,,
total loan loss provision to npl,,,,,,,,,,,,,,,,,445.69,178.51,64.29,84.4,130.01,131.44,145.51,129.13,135.6,136.18,145.74,162.32,278.73,170.42,242.61,298.79,316.26,329.04,177.4,153.05,145.49,136.48,127.02,130.61,134.36,129.33,154.32,152.96,177.27,193.26,194.11,182.37,178.62,124.53,129.07,127.77,124.9,143.06,115.9,128.67,130.02,139.02,163.47,157.68,169.69,135.77,122.08,98.2,,,,
cost of fund,,,,,,,,,,,,,,,,,9.9,10.79,9.37,9.28,9.02,6.8,6.44,6.95,6.14,6.1,6.0,5.74,5.52,4.34,4.26,4.32,4.55,4.31,4.31,4.12,4.01,3.81,4.09,4.69,5.17,7.22,7.14,7.47,7.52,7.46,7.4,7.32,7.32,7.19,7.75,7.16,7.05,5.94,5.52,5.38,5.8,5.36,5.82,6.15,5.9,8.07,8.2,8.35,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,9.32,9.32,9.55,9.73,9.11,8.33,8.12,7.78,7.44,7.66,1.07,7.01,7.649,6.47,6.68,6.63,7.54,8.95,10.12,10.21,10.35,10.92,10.7,10.68,10.11,9.95,9.86,10.33,10.12,9.99,8.95,7.85,7.4,7.19,7.33,7.96,8.58,8.96,9.38,10.15,10.68,10.61,,,,
net interest spread,,,,,,,,,,,,,,,,,2.49,2.37,3.34,3.49,3.56,,4.1,4.49,4.21,4.04,4.46,4.05,9.37,4.65,4.65,3.76,4.19,3.52,4.22,4.38,4.44,3.96,3.73,3.85,3.91,3.28,3.75,3.42,3.54,3.78,3.99,4.33,4.26,4.12,5.03,4.88,4.05,4.38,4.02,3.37,3.09,3.02,2.64,3.54,4.05,3.79,4.19,4.19,,,,
market share price,,,,,,,,,,,,,,,,,195.0,170.0,157.0,167.0,180.0,175.0,269.0,270.0,252.0,260.0,420.0,397.0,515.0,507.0,507.0,507.0,507.0,507.0,460.0,609.0,810.0,,510.0,643.0,545.0,,457.0,445.0,358.0,,315.0,,,,,,,,,,,,,,,,,,,,,
return on equity,,,,,,,,,,,,,,,,,12.97,6.6,4.58,3.86,2.41,15.17,14.42,15.6,15.86,12.55,14.46,15.36,15.87,18.25,18.17,18.42,17.66,15.45,17.72,19.29,17.2,20.08,17.73,18.14,16.59,16.8,18.61,17.13,16.11,11.86,12.66,13.3,13.96,15.54,15.72,12.46,11.21,13.49,14.51,15.15,12.51,17.5,14.41,14.59,14.86,13.31,14.18,13.17,,,,
return on total assets,,,,,,,,,,,,,,,,,1.61,1.0,0.64,0.52,0.32,1.83,1.67,1.73,1.66,1.41,1.55,1.53,1.5,1.81,1.68,1.58,1.34,1.32,1.41,1.79,1.73,1.81,1.84,1.89,1.97,2.05,2.22,2.03,1.78,1.91,1.94,1.76,1.88,1.95,1.97,1.51,1.36,1.6,1.7,1.69,1.38,1.83,1.49,1.53,1.56,1.42,1.47,1.37,,,,
credit to deposit ratio,,,,,,,,,,,,,,,,,77.07,73.35,76.94,74.16,65.76,77.11,77.06,76.71,68.7,75.68,73.64,75.43,75.02,77.74,79.75,78.06,72.0,72.66,78.95,79.72,78.69,75.45,78.85,70.81,74.9,77.84,76.61,75.33,77.72,78.31,78.95,77.83,76.88,77.23,77.55,76.16,72.68,79.77,81.97,81.09,77.06,91.27,88.88,87.53,87.75,86.94,87.25,87.08,,,,
debt ratio,,,,,,,,,,,,,,,,,3.08,0.06,,,,,,0.43,,,,0.35,,,,0.19,1.02,,,1.16,2.84,1.94,1.32,2.54,2.67,4.51,1.90,2.29,2.17,6.14,5.72,2.12,2.69,0.21,0.35,0.18,0.15,0.20,0.02,1.23,2.06,0.82,0.25,1.05,2.22,1.16,0.81,0.55,,,,
interest income to assets ratio,,,,,,,,,,,,,,,,,9.25,2.56,3.13,7.09,9.03,2.29,4.23,5.73,7.31,1.92,3.68,5.23,6.58,1.91,3.30,4.42,5.40,1.55,3.12,4.36,5.52,1.62,3.12,4.50,7.22,2.28,4.31,425.49,8.53,2.36,4.61,2.09,2.28,1.96,2.21,2.23,2.01,1.90,1.73,1.62,1.61,1.72,1.78,2.10,2.40,2.47,2.49,2.51,,,,
interest income margin,,,,,,,,,,,,,,,,,2.75,0.61,1.27,1.82,2.44,0.89,1.74,2.43,3.03,0.69,1.39,2.05,2.64,0.85,1.60,2.08,2.29,0.60,0.98,2.16,2.78,0.80,1.55,2.06,3.17,0.75,1.52,2.16,2.96,0.90,1.78,0.84,0.90,0.76,0.91,0.92,0.70,0.76,0.80,0.69,0.64,0.65,0.57,0.73,0.86,0.82,0.85,0.83,,,,
return on investment,,,,,,,,,,,,,,,,,1.49,0.26,0.33,0.39,0.33,0.47,0.81,1.15,1.46,0.37,0.77,1.10,1.42,0.48,0.86,1.11,1.24,0.31,0.54,1.22,1.60,0.45,0.87,1.26,1.86,0.53,1.07,1.41,1.77,0.49,0.96,0.42,0.51,0.50,0.49,0.16,0.23,0.41,0.45,0.44,0.14,0.46,0.29,0.40,0.42,0.35,0.38,0.29,,,,
commission to operating income,,,,,,,,,,,,,,,,,5.31,1.60,5.64,8.95,7.46,5.66,5.16,5.41,5.57,7.50,6.42,6.88,7.53,8.75,8.27,7.98,8.25,12.07,8.79,7.94,9.55,7.40,11.12,11.43,12.61,15.52,13.21,11.59,11.09,8.89,7.98,14.29,18.74,14.56,15.14,10.85,9.34,19.28,14.63,19.32,9.95,23.99,19.00,19.58,9.19,18.73,13.71,13.91,,,,
staff expense to income ratio,,,,,,,,,,,,,,,,,61.70,4.76,17.82,16.15,15.84,15.19,13.62,13.61,13.96,17.88,16.36,15.48,13.99,17.50,15.86,15.18,15.29,17.71,19.64,16.29,19.58,19.48,18.00,17.57,16.41,22.83,20.59,20.61,20.88,25.99,26.00,23.68,27.35,27.35,24.82,22.73,28.07,28.13,29.45,27.96,27.67,31.92,31.32,29.00,28.96,26.00,26.84,27.58,,,,
net profit margin,,,,,,,,,,,,,,,,,41.34,7.51,20.02,15.32,10.16,38.94,36.31,38.22,38.75,38.83,39.36,38.65,39.14,41.71,39.69,38.97,39.05,35.78,41.87,43.10,43.98,42.39,41.79,45.47,43.54,47.41,49.77,46.00,42.73,39.60,39.11,37.52,41.57,49.33,41.96,13.64,26.86,39.74,43.62,46.54,16.30,44.61,35.72,41.87,43.28,32.38,36.63,28.90,,,,
income tax portion of operating profit,,,,,,,,,,,,,,,,,,42.72,46.39,46.29,44.86,47.47,45.33,44.26,32.14,48.42,3.10,2.02,1.46,9.90,5.15,3.46,4.53,19.19,6.34,3.78,2.79,,,4.29,3.14,15.26,7.62,5.91,4.38,,,124.44,145.13,10.79,3.87,25.71,12.50,36.17,16.17,23.39,7.11,33.12,9.26,2.89,15.38,42.43,17.27,36.16,,,,
loan to deposit ratio,,,,,,,,,,,,,,,,,88.62,84.91,102.12,82.85,78.10,89.59,86.64,81.54,72.41,80.87,78.82,81.84,77.90,82.83,72.85,79.60,77.17,75.84,86.09,85.27,143.21,85.48,88.56,87.21,86.73,89.49,89.62,88.33,90.91,97.65,98.15,97.72,95.05,94.83,94.88,94.60,92.35,95.76,101.54,100.34,96.47,100.27,99.37,100.69,99.69,104.38,100.33,98.74,,,,
