Particulars,Q1 2064,Q2 2064,Q3 2064,Q4 2064,Q1 2065,Q2 2065,Q3 2065,Q4 2065,Q1 2066,Q2 2066,Q3 2066,Q4 2066,Q1 2067,Q2 2067,Q3 2067,Q4 2067,Q1 2068,Q2 2068,Q3 2068,Q4 2068,Q1 2069,Q2 2069,Q3 2069,Q4 2069,Q1 2070,Q2 2070,Q3 2070,Q4 2070,Q1 2071,Q2 2071,Q3 2071,Q4 2071,Q1 2072,Q2 2072,Q3 2072,Q4 2072,Q1 2073,Q2 2073,Q3 2073,Q4 2073,Q1 2074,Q2 2074,Q3 2074,Q4 2074,Q1 2075,Q2 2075,Q3 2075,Q4 2075,Q1 2076,Q2 2076,Q3 2076,Q4 2076,Q1 2077,Q2 2077,Q3 2077,Q4 2077,Q1 2078,Q2 2078,Q3 2078,Q4 2078,Q1 2079,Q2 2079,Q3 2079,Q4 2079,Q1 2080,Q2 2080,Q3 2080,Q4 2080
net fee and commission income,,,,,,,,,,,,,,26701.0,48057.0,75444.0,100035.0,27550.0,52929.0,77537.0,110902.0,33397.0,60828.0,94012.0,138200.0,47934.0,101739.0,144687.0,188725.0,42413.0,79689.0,121753.0,154645.0,40422.0,74088.0,109860.0,166752.0,51702.0,104753.0,150380.0,208568.0,61369.0,144324.0,215752.0,132623.25,120507.0,212455.0,91549.912,119004.433,166893139.0,166893.139,90538.343,88234.987,145366.854,192586.132,246892.239,189851.209,242828.994,156446.046,207630.907,211896.75,265746.346,211209.435,511546.974,,,,
total operating income,,,,,,,,,,,,,,157964.0,389884.0,602221.0,874983.0,214501.0,435107.0,691189.0,1022326.0,272287.0,543859.0,864043.0,1215080.0,236097.0,517541.0,840130.0,1165977.0,251990.0,573440.0,896563.0,1195288.0,263213.0,624970.0,991018.0,1513879.0,357407.0,743016.0,1091790.0,1685871.0,472482.0,1076971.0,1734402.0,866903.58,995011.0,1872700.0,892759.914,1037047.138,1193042648.0,1193042.648,1151625.69,1053177.461,1619320.221,1643845.675,1885365.973,1849066.751,1912059.243,1725002.708,2161690.587,2509658.369,2520049.578,2650026.347,3898390.317,,,,
staff expenses,,,,,,,,,,,,,,39965.0,79408.0,120446.0,168352.0,48750.0,97462.0,146826.0,194131.0,50411.0,100228.0,154588.0,203805.0,55344.0,113030.0,168092.0,221653.0,64046.0,134658.0,206281.0,284347.0,71708.0,143997.0,213576.0,316477.0,79971.0,160266.0,251873.0,374669.0,155589.0,295959.0,411370.0,285282.75,234495.0,463086.0,180993.063,369247.782,347174302.0,347174.302,507466.662,321102.597,465804.539,512633.775,653016.974,620207.909,692716.364,588422.477,689088.584,389991.056,726954.42,651072.201,568170.071,,,,
operating profit,,,,,,,,,,,,,,29484.0,151615.0,260640.0,433467.0,58006.0,39273.0,131601.0,429559.0,9125.0,152237.0,263731.0,466186.0,66179.0,86847.0,262445.0,469293.0,42440.0,227677.0,315967.0,341840.0,64783.0,295341.0,438195.0,783135.0,154987.0,359399.0,508463.0,801687.0,77584.0,345586.0,852870.0,335535.56,500011.0,964728.0,462193.778,504900.897,578788921.0,578788.921,349819.037,281746.948,873142.15,906412.455,912234.73,324447.66,804174.972,641350.084,1236545.039,1453068.983,1557785.013,169506.891,307693.388,,,,
non operating income expense,,,,,,,,,,,,,,82.0,233.0,371.0,497.0,58.0,97.0,3358.0,3427.0,23.0,49.0,328.0,11134.0,255.0,379.0,3458.0,2556.0,1023.0,1267.0,8087.0,6892.0,139.0,919.0,37432.0,31791.0,3150.0,4320.0,5876.0,16323.0,1492.0,30365.0,32192.0,28820.71,2565.0,11448.0,14124.696,12700.884,7975388.0,7975.388,9161.56,1047.775,515.097,17293.802,3647.235,6211.773,3962.52,848.217,7801.284,5618.927,-688.572,-3549.26,3690.016,,,,
profit for the period,,,,,,,,,,,,,,18815.0,112132.0,181430.0,276817.0,42326.0,25131.0,85964.0,275622.0,19965.0,97116.0,168244.0,291448.0,46463.0,61775.0,192389.0,340909.0,32836.0,181674.0,251348.0,352734.0,48682.0,210194.0,354984.0,740111.0,137436.0,279352.0,375897.0,700374.0,112096.0,480206.0,705676.0,339917.35,352958.0,683323.0,329882.62,326126.152,413431556.0,413431.556,205005.923,230033.386,614375.531,638145.359,641812.209,262268.861,573560.386,449247.231,878586.091,1071204.102,1123305.562,29832.94,217968.383,,,,
capital fund to rwa,,,,,,,,,,,,,,11.87,12.45,13.73,14.45,13.43,12.73,12.72,13.27,12.78,11.61,11.61,12.17,11.92,11.82,11.73,11.92,11.29,11.33,10.98,11.12,11.34,11.5,11.53,12.02,11.33,11.47,11.45,16.15,15.25,14.48,14.09,13.93,12.98,12.81,12.73,12.07,11.57,11.52,13.06,14.42,14.93,14.91,13.98,13.71,12.14,11.69,12.18,12.98,13.7,12.73,12.9,,,,
non performing loan to total loan,,,,,,,,,,,,,,1.18,0.89,1.08,1.12,2.2,4.04,4.46,2.24,4.42,4.38,4.83,2.89,3.59,4.26,3.69,3.19,4.38,3.84,3.98,2.76,2.91,2.55,2.03,1.11,1.26,1.14,1.26,1.86,1.97,1.61,1.24,1.01,1.14,1022.0,1.41,0.97,1.05,1.04,0.98,1.41,1.43,1.06,1.09,1.08,0.82,1.06,0.96,0.96,1.28,3.15,3.97,,,,
total loan loss provision to npl,,,,,,,,,,,,,,130.51,172.65,147.05,154.81,89.53,74.64,75.55,121.2,74.33,79.43,80.14,128.94,107.67,103.7,115.68,125.41,95.01,97.87,94.31,115.31,111.25,123.69,133.6,178.78,164.93,182.58,170.55,130.81,125.91,119.74,152.57,177.12,160.14,150.34,133.57,182.22,169.39,169.34,172.29,159.72,161.38,204.12,178.95,205.38,249.94,201.1,218.07,241.09,186.93,104.28,103.91,,,,
cost of fund,,,,,,,,,,,,,,9.22,9.37,9.46,9.56,8.83,8.78,8.61,8.43,7.02,6.76,6.6,6.61,6.55,6.33,6.17,6.03,5.03,4.92,4.91,5.0,4.89,4.69,4.5,4.41,4.38,4.7,5.32,5.93,7.75,7.83,8.67,8.25,7.91,8.12,8.29,8.35,7.22,7.5,7.56,6.77,6.28,5.82,5.09,5.55,5.46,5.98,7.24,7.76,8.75,9.05,8.95,,,,
base rate,,,,,,,,,,,,,,,,,,,,,,,9.92,10.0,10.36,9.61,9.01,8.5,8.86,8.33,8.05,8.1,8.66,7.54,7.09,6.76,7.15,7.5,8.07,10.3,11.31,11.15,11.17,11.62,11.6,11.09,11.55,11.02,10.82,10.68,10.45,10.65,10.08,8.4,7.92,7.63,7.9,7.88,8.93,9.85,10.57,10.99,11.73,10.93,,,,
net interest spread,,,,,,,,,,,,,,1.61,2.58,2.72,3.07,3.17,3.3,3.6,3.97,3.97,3.93,4.08,4.21,2.86,3.11,5.17,3.62,3.73,3.6,3.22,3.11,3.47,3.93,4.02,3.7,3.4,3.04,3.08,2.9,3.27,2.8,3.2,3.37,3.37,3.38,3.61,3.54,3.75,4.37,4.65,4.07,4.36,3.58,3.19,3.13,2.71,3.37,3.97,4.36,4.13,4.42,5.19,,,,
market share price,,,,,,,,,,,,,,352.0,,,266.0,215.0,215.0,189.0,242.0,233.0,274.0,280.0,,301.0,,422.0,536.0,570.0,375.0,380.0,395.0,440.0,385.0,,,617.0,557.0,382.0,,308.0,285.0,250.0,,254.0,253.0,,,181.0,190.0,177.0,186,228,,329.0,371.0,288.0,271.0,222.0,191.0,186.0,190.0,176.0,,,,
return on equity,,,,,,,,,,,,,,4.09,12.25,12.8,13.68,7.75,2.28,6.93,11.87,10.62,14.22,14.25,11.32,12.14,9.65,11.57,12.07,11.34,15.42,12.99,11.12,11.26,11.28,14.21,18.11,21.3,18.48,17.31,8.67,5.15,11.22,10.71,,12.7,11.72,,,,,,,,,,,,,,,,,,,,,
return on total assets,,,,,,,,,,,,,,0.36,1.13,1.21,1.37,0.81,0.24,0.69,1.16,1.02,1.35,1.34,1.05,1.12,0.87,1.04,1.09,1.02,1.4,1.18,0.99,1.0,1.0,1.27,1.72,1.97,1.71,1.62,1.12,0.68,1.4,1.26,,1.62,1.52,,,,,,,,,,,,,,,,,,,,,
credit to deposit ratio,,,,,,,,,,,,,,83.51,87.47,86.11,81.22,82.02,77.64,75.91,75.63,78.93,77.07,77.95,45.26,76.45,74.79,77.1,77.37,75.62,77.65,79.63,74.66,74.13,75.35,76.95,74.31,75.77,77.37,74.01,78.0,77.59,76.82,78.69,76.54,79.91,78.07,78.59,78.32,79.8,78.61,79.8,75.85,75.31,76.15,81.23,81.01,92.13,95.55,91.77,85.12,88.95,89.58,89.69,,,,
debt ratio,,,,,,,,,,,,,,2.43,4.96,3.69,3.21,2.43,0.34,0.11,0.02,,,,,,,0.90,0.63,0.36,0.47,0.01,0.86,,0.88,0.73,,0.40,2.36,2.36,0.01,0.53,0.47,1.97,,2.89,1.28,,,,,,,,,,,,,,,,,,,,,
interest income to assets ratio,,,,,,,,,,,,,,2.46,5.44,2.25,10.93,2.60,4.89,7.20,9.53,2.29,4.29,6.40,8.51,1.97,3.72,5.58,7.55,1.60,3.34,4.87,6.30,1.55,3.21,4.75,6.26,1.46,3.07,5.11,5.74,2.15,4.29,6.29,2.06,2.57,4.98,2.49,2.48,2.40,2.40,2.18,1.75,2.05,1.82,1.69,1.71,1.86,2.04,2.39,2.70,2.77,1.85,2.79,,,,
interest income margin,,,,,,,,,,,,,,0.49,1.48,2.25,3.32,0.78,1.45,2.26,3.20,0.80,1.57,2.48,3.38,0.53,1.12,1.84,2.62,0.53,1.26,1.87,2.35,0.45,1.17,1.88,2.73,0.57,1.18,1.78,2.07,0.54,1.20,1.80,0.64,0.80,1.48,0.77,0.79,0.84,0.84,0.75,0.57,0.81,0.71,0.72,0.71,0.64,0.66,0.87,0.93,0.92,0.62,0.88,,,,
return on investment,,,,,,,,,,,,,,0.09,0.57,0.89,1.34,0.20,0.11,0.36,1.08,0.08,0.35,0.60,1.01,0.16,0.20,0.60,1.07,0.10,0.53,0.70,0.92,0.12,0.53,0.89,1.72,0.30,0.60,0.82,1.12,0.17,0.70,0.95,0.34,0.40,0.77,0.36,0.33,0.38,0.38,0.16,0.15,0.38,0.38,0.35,0.13,0.28,0.22,0.42,0.51,0.52,0.01,0.06,,,,
commission to operating income,,,,,,,,,,,,,,16.90,12.33,12.53,11.43,12.84,12.16,11.22,10.85,12.27,11.18,10.88,11.37,20.30,19.66,17.22,16.19,16.83,13.90,13.58,12.94,15.36,11.85,11.09,11.01,14.47,14.10,13.77,12.37,12.99,13.40,12.44,15.30,12.11,11.34,10.25,11.48,13.99,13.99,7.86,8.38,8.98,11.72,13.10,10.27,12.70,9.07,9.61,8.44,10.55,7.97,13.12,,,,
staff expense to income ratio,,,,,,,,,,,,,,25.30,20.37,20.00,19.24,22.73,22.40,21.24,18.99,18.51,18.43,17.89,16.77,23.44,21.84,20.01,19.01,25.42,23.48,23.01,23.79,27.24,23.04,21.55,20.91,22.38,21.57,23.07,22.22,32.93,27.48,23.72,32.91,23.57,24.73,20.27,35.61,29.10,29.10,44.07,30.49,28.77,31.19,34.64,33.54,36.23,34.11,31.88,15.54,28.85,24.57,14.57,,,,
net profit margin,,,,,,,,,,,,,,11.91,28.76,30.13,31.64,19.73,5.78,12.44,26.96,7.33,17.86,19.47,23.99,19.68,11.94,22.90,29.24,13.03,31.68,28.03,29.51,18.50,33.63,35.82,48.89,38.45,37.60,34.43,41.54,23.72,44.59,40.69,39.21,35.47,36.49,36.95,31.45,34.65,34.65,17.80,21.84,37.94,38.82,34.04,14.18,30.00,26.04,40.64,42.68,44.57,1.13,5.59,,,,
income tax portion of operating profit,,,,,,,,,,,,,,,,,,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,,3.91,,26.53,26.53,48.88,,,3.66,7.40,18.46,12.03,13.33,14.11,10.11,5.61,472.29,44.13,,,,
loan to deposit ratio,,,,,,,,,,,,,,88.51,93.10,90.85,86.34,86.46,80.69,81.41,81.32,84.35,81.86,82.60,79.47,80.56,78.50,81.43,82.70,80.45,84.62,85.51,81.00,79.07,79.66,82.41,79.34,80.31,84.26,88.35,86.79,86.87,88.29,91.93,104.75,93.55,93.97,104.92,104.08,102.89,102.89,108.48,98.58,98.43,97.75,105.51,96.25,101.42,101.24,97.73,90.07,92.80,95.17,94.23,,,,
